Instrument:,NH3-211205141,,,,,,,
Name:,Biosolids Dewatering,,,,,,,
Time Zone Offset (Minutes):,-240,,,,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dessertation\NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM].acrudata",,,,,,,
Session ID:,36963,,,,,,,
Session 1st Title:,"NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM]",,,,,,,
Session 2nd Title:,Surge Tank ,,,,,,,
Session Start:,"3/19/2024, 7:49:44 AM",,,,,,,
Session End:,"4/23/2024, 9:28:44 AM",,,,,,,
,,,,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time,,,Dosage (mg/L)
"3/19/2024, 8:25:44 PM",3.654,60.8,79.6,11,2024-03-20T00:25:44.000Z,,,1356
"3/19/2024, 8:28:44 PM",3.654,60.6,79.6,11,2024-03-20T00:28:44.000Z,,,1356
"3/19/2024, 8:31:44 PM",3.654,60.6,79.6,11,2024-03-20T00:31:44.000Z,,,1356
"3/19/2024, 8:34:44 PM",3.654,60.6,79.6,11,2024-03-20T00:34:44.000Z,,,1356
"3/19/2024, 8:37:44 PM",3.654,60.4,79.6,11,2024-03-20T00:37:44.000Z,,,1356
"3/19/2024, 8:40:44 PM",3.655,60.4,79.6,11,2024-03-20T00:40:44.000Z,,,1356
"3/19/2024, 8:43:44 PM",3.654,60.4,79.7,11,2024-03-20T00:43:44.000Z,,,1356
"3/19/2024, 8:46:44 PM",3.654,60.4,79.7,11,2024-03-20T00:46:44.000Z,,,1356
"3/19/2024, 8:49:44 PM",3.655,60.4,79.7,11,2024-03-20T00:49:44.000Z,,,1356
"3/19/2024, 8:52:44 PM",3.654,60.3,79.7,11,2024-03-20T00:52:44.000Z,,,1356
"3/19/2024, 8:55:44 PM",3.654,60.3,79.7,11,2024-03-20T00:55:44.000Z,,,1356
"3/19/2024, 8:58:44 PM",3.654,60.3,79.8,11,2024-03-20T00:58:44.000Z,,,1356
"3/19/2024, 9:01:44 PM",3.654,60.3,79.7,11,2024-03-20T01:01:44.000Z,,,1356
"3/19/2024, 9:04:44 PM",3.654,60.1,79.8,11,2024-03-20T01:04:44.000Z,,,1356
"3/19/2024, 9:07:44 PM",3.654,60.1,79.8,12,2024-03-20T01:07:44.000Z,,,1356
"3/19/2024, 9:10:44 PM",3.654,60.1,79.8,12,2024-03-20T01:10:44.000Z,,,1356
"3/19/2024, 9:13:44 PM",3.654,60.1,79.9,12,2024-03-20T01:13:44.000Z,,,1356
"3/19/2024, 9:16:44 PM",3.654,59.9,79.8,12,2024-03-20T01:16:44.000Z,,,1356
"3/19/2024, 9:19:44 PM",3.654,59.9,79.9,12,2024-03-20T01:19:44.000Z,,,1356
"3/19/2024, 9:22:44 PM",3.654,59.9,79.9,12,2024-03-20T01:22:44.000Z,,,1356
"3/19/2024, 9:25:44 PM",3.654,59.9,79.9,12,2024-03-20T01:25:44.000Z,,,1356
"3/19/2024, 9:28:44 PM",3.654,59.7,79.9,12,2024-03-20T01:28:44.000Z,,,1356
"3/19/2024, 9:31:44 PM",3.654,59.7,80,12,2024-03-20T01:31:44.000Z,,,1356
"3/19/2024, 9:34:44 PM",3.654,59.7,80,11,2024-03-20T01:34:44.000Z,,,1356
"3/19/2024, 9:37:44 PM",3.654,59.5,80,11,2024-03-20T01:37:44.000Z,,,1356
"3/19/2024, 9:40:44 PM",3.654,59.5,80,11,2024-03-20T01:40:44.000Z,,,1356
"3/19/2024, 9:43:44 PM",3.654,59.5,80,11,2024-03-20T01:43:44.000Z,,,1356
"3/19/2024, 9:46:44 PM",3.654,59.4,80.1,11,2024-03-20T01:46:44.000Z,,,1356
"3/19/2024, 9:49:44 PM",3.653,59.4,80,11,2024-03-20T01:49:44.000Z,,,1356
"3/19/2024, 9:52:44 PM",3.654,59.4,80.1,12,2024-03-20T01:52:44.000Z,,,1356
"3/19/2024, 9:55:44 PM",3.654,59.4,80.1,12,2024-03-20T01:55:44.000Z,,,1356
"3/19/2024, 9:58:44 PM",3.654,59.2,80.1,11,2024-03-20T01:58:44.000Z,,,1356
"3/19/2024, 10:01:44 PM",3.654,59.2,80.1,11,2024-03-20T02:01:44.000Z,,,1356
"3/19/2024, 10:04:44 PM",3.654,59.2,80.2,12,2024-03-20T02:04:44.000Z,,,1356
"3/19/2024, 10:07:44 PM",3.653,59.2,80.2,12,2024-03-20T02:07:44.000Z,,,1356
"3/19/2024, 10:10:44 PM",3.653,59.2,80.2,12,2024-03-20T02:10:44.000Z,,,1356
"3/19/2024, 10:13:44 PM",3.654,59.2,80.2,12,2024-03-20T02:13:44.000Z,,,1356
"3/19/2024, 10:16:44 PM",3.653,59.2,80.2,12,2024-03-20T02:16:44.000Z,,,1356
"3/19/2024, 10:19:44 PM",3.653,59.2,80.2,12,2024-03-20T02:19:44.000Z,,,1356
"3/19/2024, 10:22:44 PM",3.653,59.2,80.3,12,2024-03-20T02:22:44.000Z,,,1356
"3/19/2024, 10:25:44 PM",3.653,59.2,80.3,12,2024-03-20T02:25:44.000Z,,,1356
"3/19/2024, 10:28:44 PM",3.653,59.2,80.3,12,2024-03-20T02:28:44.000Z,,,1356
"3/19/2024, 10:31:44 PM",3.653,59.2,80.4,12,2024-03-20T02:31:44.000Z,,,1356
"3/19/2024, 10:34:44 PM",3.654,59.2,80.4,12,2024-03-20T02:34:44.000Z,,,1356
"3/19/2024, 10:37:44 PM",3.654,59.2,80.4,12,2024-03-20T02:37:44.000Z,,,1356
"3/19/2024, 10:40:44 PM",3.654,59,80.4,12,2024-03-20T02:40:44.000Z,,,1356
"3/19/2024, 10:43:44 PM",3.653,59,80.5,12,2024-03-20T02:43:44.000Z,,,1356
"3/19/2024, 10:46:44 PM",3.653,59,80.5,12,2024-03-20T02:46:44.000Z,,,1356
"3/19/2024, 10:49:44 PM",3.653,59,80.5,12,2024-03-20T02:49:44.000Z,,,1356
"3/19/2024, 10:52:44 PM",3.653,59,80.5,13,2024-03-20T02:52:44.000Z,,,1356
"3/19/2024, 10:55:44 PM",3.653,59,80.5,13,2024-03-20T02:55:44.000Z,,,1356
"3/19/2024, 10:58:44 PM",3.653,59,80.5,13,2024-03-20T02:58:44.000Z,,,1356
"3/19/2024, 11:01:44 PM",3.653,59,80.5,13,2024-03-20T03:01:44.000Z,,,1356
"3/19/2024, 11:04:44 PM",3.653,59,80.6,13,2024-03-20T03:04:44.000Z,,,1356
"3/19/2024, 11:07:44 PM",3.653,59,80.6,13,2024-03-20T03:07:44.000Z,,,1356
"3/19/2024, 11:10:44 PM",3.653,59,80.7,13,2024-03-20T03:10:44.000Z,,,1356
"3/19/2024, 11:13:44 PM",3.653,59,80.7,13,2024-03-20T03:13:44.000Z,,,1356
"3/19/2024, 11:16:44 PM",3.653,59,80.7,13,2024-03-20T03:16:44.000Z,,,1356
"3/19/2024, 11:19:44 PM",3.653,59.2,80.7,13,2024-03-20T03:19:44.000Z,,,1356
"3/19/2024, 11:22:44 PM",3.654,59,80.7,13,2024-03-20T03:22:44.000Z,,,1356
"3/19/2024, 11:25:44 PM",3.653,59,80.8,13,2024-03-20T03:25:44.000Z,,,1356
"3/19/2024, 11:28:44 PM",3.653,59,80.8,13,2024-03-20T03:28:44.000Z,,,1356
"3/19/2024, 11:31:44 PM",3.653,59,80.8,13,2024-03-20T03:31:44.000Z,,,1356
"3/19/2024, 11:34:44 PM",3.653,59,80.8,13,2024-03-20T03:34:44.000Z,,,1356
"3/19/2024, 11:37:44 PM",3.653,59,80.8,13,2024-03-20T03:37:44.000Z,,,1356
"3/19/2024, 11:40:44 PM",3.653,59,80.8,13,2024-03-20T03:40:44.000Z,,,1356
"3/19/2024, 11:43:44 PM",3.653,59,80.9,13,2024-03-20T03:43:44.000Z,,,1356
"3/19/2024, 11:46:44 PM",3.653,59.2,80.9,13,2024-03-20T03:46:44.000Z,,,1356
"3/19/2024, 11:49:44 PM",3.653,59.2,80.9,13,2024-03-20T03:49:44.000Z,,,1356
"3/19/2024, 11:52:44 PM",3.653,59.2,80.9,13,2024-03-20T03:52:44.000Z,,,1356
"3/19/2024, 11:55:44 PM",3.653,59.2,81,13,2024-03-20T03:55:44.000Z,,,1356
"3/19/2024, 11:58:44 PM",3.653,59.2,81,13,2024-03-20T03:58:44.000Z,,,1356
"3/20/2024, 12:01:44 AM",3.653,59,81,13,2024-03-20T04:01:44.000Z,,,
"3/20/2024, 12:04:44 AM",3.653,59,81,13,2024-03-20T04:04:44.000Z,,,
"3/20/2024, 12:07:44 AM",3.653,59,81,13,2024-03-20T04:07:44.000Z,,,
"3/20/2024, 12:10:44 AM",3.653,59,81,13,2024-03-20T04:10:44.000Z,,,
"3/20/2024, 12:13:44 AM",3.653,59,81,13,2024-03-20T04:13:44.000Z,,,
"3/20/2024, 12:16:44 AM",3.653,59,81.1,13,2024-03-20T04:16:44.000Z,,,
"3/20/2024, 12:19:44 AM",3.653,59,81.1,13,2024-03-20T04:19:44.000Z,,,
"3/20/2024, 12:22:44 AM",3.653,59.2,81.1,13,2024-03-20T04:22:44.000Z,,,
"3/20/2024, 12:25:44 AM",3.653,59.2,81.2,13,2024-03-20T04:25:44.000Z,,,
"3/20/2024, 12:28:44 AM",3.653,59.2,81.2,13,2024-03-20T04:28:44.000Z,,,
"3/20/2024, 12:31:44 AM",3.653,59.2,81.2,13,2024-03-20T04:31:44.000Z,,,
"3/20/2024, 12:34:44 AM",3.653,59.2,81.2,13,2024-03-20T04:34:44.000Z,,,
"3/20/2024, 12:37:44 AM",3.653,59.2,81.2,13,2024-03-20T04:37:44.000Z,,,
"3/20/2024, 12:40:44 AM",3.652,59.2,81.3,13,2024-03-20T04:40:44.000Z,,,
"3/20/2024, 12:43:44 AM",3.653,59.2,81.3,13,2024-03-20T04:43:44.000Z,,,
"3/20/2024, 12:46:44 AM",3.653,59.4,81.3,13,2024-03-20T04:46:44.000Z,,,
"3/20/2024, 12:49:44 AM",3.652,59.4,81.3,13,2024-03-20T04:49:44.000Z,,,
"3/20/2024, 12:52:44 AM",3.653,59.4,81.4,13,2024-03-20T04:52:44.000Z,,,
"3/20/2024, 12:55:44 AM",3.653,59.5,81.4,13,2024-03-20T04:55:44.000Z,,,
"3/20/2024, 12:58:44 AM",3.653,59.5,81.4,14,2024-03-20T04:58:44.000Z,,,
"3/20/2024, 1:01:44 AM",3.653,59.5,81.4,13,2024-03-20T05:01:44.000Z,,,
"3/20/2024, 1:04:44 AM",3.653,59.5,81.5,13,2024-03-20T05:04:44.000Z,,,
"3/20/2024, 1:07:44 AM",3.653,59.5,81.5,13,2024-03-20T05:07:44.000Z,,,
"3/20/2024, 1:10:44 AM",3.653,59.5,81.5,13,2024-03-20T05:10:44.000Z,,,
"3/20/2024, 1:13:44 AM",3.653,59.5,81.5,14,2024-03-20T05:13:44.000Z,,,
"3/20/2024, 1:16:44 AM",3.653,59.5,81.5,13,2024-03-20T05:16:44.000Z,,,
"3/20/2024, 1:19:44 AM",3.652,59.7,81.5,13,2024-03-20T05:19:44.000Z,,,
"3/20/2024, 1:22:44 AM",3.653,59.7,81.5,13,2024-03-20T05:22:44.000Z,,,
"3/20/2024, 1:25:44 AM",3.653,59.7,81.6,13,2024-03-20T05:25:44.000Z,,,
"3/20/2024, 1:28:44 AM",3.653,59.7,81.6,13,2024-03-20T05:28:44.000Z,,,
"3/20/2024, 1:31:44 AM",3.653,59.7,81.7,13,2024-03-20T05:31:44.000Z,,,
"3/20/2024, 1:34:44 AM",3.653,59.7,81.7,13,2024-03-20T05:34:44.000Z,,,
"3/20/2024, 1:37:44 AM",3.652,59.7,81.7,13,2024-03-20T05:37:44.000Z,,,
"3/20/2024, 1:40:44 AM",3.652,59.7,81.7,13,2024-03-20T05:40:44.000Z,,,
"3/20/2024, 1:43:44 AM",3.653,59.7,81.7,13,2024-03-20T05:43:44.000Z,,,
"3/20/2024, 1:46:44 AM",3.653,59.9,81.7,14,2024-03-20T05:46:44.000Z,,,
"3/20/2024, 1:49:44 AM",3.652,59.9,81.8,14,2024-03-20T05:49:44.000Z,,,
"3/20/2024, 1:52:44 AM",3.652,59.9,81.8,14,2024-03-20T05:52:44.000Z,,,
"3/20/2024, 1:55:44 AM",3.653,59.9,81.8,14,2024-03-20T05:55:44.000Z,,,
"3/20/2024, 1:58:44 AM",3.652,59.9,81.8,14,2024-03-20T05:58:44.000Z,,,
"3/20/2024, 2:01:44 AM",3.652,60.1,81.9,14,2024-03-20T06:01:44.000Z,,,
"3/20/2024, 2:04:44 AM",3.653,60.1,81.9,14,2024-03-20T06:04:44.000Z,,,
"3/20/2024, 2:07:44 AM",3.653,60.1,81.9,14,2024-03-20T06:07:44.000Z,,,
"3/20/2024, 2:10:44 AM",3.653,60.3,82,14,2024-03-20T06:10:44.000Z,,,
"3/20/2024, 2:13:44 AM",3.652,60.3,82,14,2024-03-20T06:13:44.000Z,,,
"3/20/2024, 2:16:44 AM",3.653,60.3,82,14,2024-03-20T06:16:44.000Z,,,
"3/20/2024, 2:19:44 AM",3.653,60.3,82,14,2024-03-20T06:19:44.000Z,,,
"3/20/2024, 2:22:44 AM",3.653,60.3,82,14,2024-03-20T06:22:44.000Z,,,
"3/20/2024, 2:25:44 AM",3.653,60.3,82,14,2024-03-20T06:25:44.000Z,,,
"3/20/2024, 2:28:44 AM",3.653,60.3,82,14,2024-03-20T06:28:44.000Z,,,
"3/20/2024, 2:31:44 AM",3.653,60.3,82,14,2024-03-20T06:31:44.000Z,,,
"3/20/2024, 2:34:44 AM",3.653,60.4,82.1,14,2024-03-20T06:34:44.000Z,,,
"3/20/2024, 2:37:44 AM",3.652,60.4,82.1,14,2024-03-20T06:37:44.000Z,,,
"3/20/2024, 2:40:44 AM",3.653,60.4,82.1,14,2024-03-20T06:40:44.000Z,,,
"3/20/2024, 2:43:44 AM",3.652,60.4,82.1,14,2024-03-20T06:43:44.000Z,,,
"3/20/2024, 2:46:44 AM",3.652,60.4,82.1,14,2024-03-20T06:46:44.000Z,,,
"3/20/2024, 2:49:44 AM",3.653,60.4,82.2,14,2024-03-20T06:49:44.000Z,,,
"3/20/2024, 2:52:44 AM",3.653,60.3,82.2,14,2024-03-20T06:52:44.000Z,,,
"3/20/2024, 2:55:44 AM",3.652,60.3,82.2,14,2024-03-20T06:55:44.000Z,,,
"3/20/2024, 2:58:44 AM",3.652,60.3,82.2,14,2024-03-20T06:58:44.000Z,,,
"3/20/2024, 3:01:44 AM",3.653,60.3,82.2,14,2024-03-20T07:01:44.000Z,,,
"3/20/2024, 3:04:44 AM",3.653,60.3,82.2,14,2024-03-20T07:04:44.000Z,,,
"3/20/2024, 3:07:44 AM",3.652,60.1,82.2,14,2024-03-20T07:07:44.000Z,,,
"3/20/2024, 3:10:44 AM",3.653,60.1,82.3,14,2024-03-20T07:10:44.000Z,,,
"3/20/2024, 3:13:44 AM",3.652,60.1,82.3,13,2024-03-20T07:13:44.000Z,,,
"3/20/2024, 3:16:44 AM",3.652,59.9,82.3,14,2024-03-20T07:16:44.000Z,,,
"3/20/2024, 3:19:44 AM",3.653,59.7,82.3,14,2024-03-20T07:19:44.000Z,,,
"3/20/2024, 3:22:44 AM",3.653,59.7,82.3,14,2024-03-20T07:22:44.000Z,,,
"3/20/2024, 3:25:44 AM",3.653,59.5,82.3,13,2024-03-20T07:25:44.000Z,,,
"3/20/2024, 3:28:44 AM",3.653,59.5,82.3,13,2024-03-20T07:28:44.000Z,,,
"3/20/2024, 3:31:44 AM",3.652,59.5,82.3,13,2024-03-20T07:31:44.000Z,,,
"3/20/2024, 3:34:44 AM",3.652,59.4,82.3,13,2024-03-20T07:34:44.000Z,,,
"3/20/2024, 3:37:44 AM",3.653,59.4,82.3,13,2024-03-20T07:37:44.000Z,,,
"3/20/2024, 3:40:44 AM",3.652,59.2,82.3,13,2024-03-20T07:40:44.000Z,,,
"3/20/2024, 3:43:44 AM",3.653,59.2,82.3,13,2024-03-20T07:43:44.000Z,,,
"3/20/2024, 3:46:44 AM",3.652,59,82.4,13,2024-03-20T07:46:44.000Z,,,
"3/20/2024, 3:49:44 AM",3.653,59,82.4,13,2024-03-20T07:49:44.000Z,,,
"3/20/2024, 3:52:44 AM",3.652,59,82.4,13,2024-03-20T07:52:44.000Z,,,
"3/20/2024, 3:55:44 AM",3.653,59,82.4,13,2024-03-20T07:55:44.000Z,,,
"3/20/2024, 3:58:44 AM",3.652,59,82.4,14,2024-03-20T07:58:44.000Z,,,
"3/20/2024, 4:01:44 AM",3.652,59,82.4,14,2024-03-20T08:01:44.000Z,,,
"3/20/2024, 4:04:44 AM",3.652,59,82.4,14,2024-03-20T08:04:44.000Z,,,
"3/20/2024, 4:07:44 AM",3.652,59,82.4,14,2024-03-20T08:07:44.000Z,,,
"3/20/2024, 4:10:44 AM",3.652,59,82.4,14,2024-03-20T08:10:44.000Z,,,
"3/20/2024, 4:13:44 AM",3.652,59,82.5,14,2024-03-20T08:13:44.000Z,,,
"3/20/2024, 4:16:44 AM",3.652,59,82.5,14,2024-03-20T08:16:44.000Z,,,
"3/20/2024, 4:19:44 AM",3.652,59,82.5,14,2024-03-20T08:19:44.000Z,,,
"3/20/2024, 4:22:44 AM",3.652,59,82.5,14,2024-03-20T08:22:44.000Z,,,
"3/20/2024, 4:25:44 AM",3.652,59,82.5,14,2024-03-20T08:25:44.000Z,,,
"3/20/2024, 4:28:44 AM",3.652,59,82.5,14,2024-03-20T08:28:44.000Z,,,
"3/20/2024, 4:31:44 AM",3.652,59,82.6,14,2024-03-20T08:31:44.000Z,,,
"3/20/2024, 4:34:44 AM",3.652,59,82.6,14,2024-03-20T08:34:44.000Z,,,
"3/20/2024, 4:37:44 AM",3.652,59,82.6,14,2024-03-20T08:37:44.000Z,,,
"3/20/2024, 4:40:44 AM",3.652,59,82.6,14,2024-03-20T08:40:44.000Z,,,
"3/20/2024, 4:43:44 AM",3.652,59,82.6,14,2024-03-20T08:43:44.000Z,,,
"3/20/2024, 4:46:44 AM",3.652,59,82.6,14,2024-03-20T08:46:44.000Z,,,
"3/20/2024, 4:49:44 AM",3.652,59,82.6,14,2024-03-20T08:49:44.000Z,,,
"3/20/2024, 4:52:44 AM",3.652,59,82.7,15,2024-03-20T08:52:44.000Z,,,
"3/20/2024, 4:55:44 AM",3.652,59,82.7,15,2024-03-20T08:55:44.000Z,,,
"3/20/2024, 4:58:44 AM",3.652,59,82.7,15,2024-03-20T08:58:44.000Z,,,
"3/20/2024, 5:01:44 AM",3.652,59,82.7,15,2024-03-20T09:01:44.000Z,,,
"3/20/2024, 5:04:44 AM",3.652,59,82.7,15,2024-03-20T09:04:44.000Z,,,
"3/20/2024, 5:07:44 AM",3.652,59,82.8,15,2024-03-20T09:07:44.000Z,,,
"3/20/2024, 5:10:44 AM",3.652,59,82.8,15,2024-03-20T09:10:44.000Z,,,
"3/20/2024, 5:13:44 AM",3.652,59,82.8,15,2024-03-20T09:13:44.000Z,,,
"3/20/2024, 5:16:44 AM",3.652,59,82.8,15,2024-03-20T09:16:44.000Z,,,
"3/20/2024, 5:19:44 AM",3.652,59,82.8,14,2024-03-20T09:19:44.000Z,,,
"3/20/2024, 5:22:44 AM",3.652,59,82.8,14,2024-03-20T09:22:44.000Z,,,
"3/20/2024, 5:25:44 AM",3.652,59,82.8,15,2024-03-20T09:25:44.000Z,,,
"3/20/2024, 5:28:44 AM",3.652,59,82.8,15,2024-03-20T09:28:44.000Z,,,
"3/20/2024, 5:31:44 AM",3.652,59,82.9,15,2024-03-20T09:31:44.000Z,,,
"3/20/2024, 5:34:44 AM",3.652,59,82.9,15,2024-03-20T09:34:44.000Z,,,
"3/20/2024, 5:37:44 AM",3.652,59,82.9,15,2024-03-20T09:37:44.000Z,,,
"3/20/2024, 5:40:44 AM",3.651,59,82.9,15,2024-03-20T09:40:44.000Z,,,
"3/20/2024, 5:43:44 AM",3.652,59,82.9,15,2024-03-20T09:43:44.000Z,,,
"3/20/2024, 5:46:44 AM",3.652,59,82.9,15,2024-03-20T09:46:44.000Z,,,
"3/20/2024, 5:49:44 AM",3.652,59,82.9,15,2024-03-20T09:49:44.000Z,,,
"3/20/2024, 5:52:44 AM",3.652,59,82.9,15,2024-03-20T09:52:44.000Z,,,
"3/20/2024, 5:55:44 AM",3.652,59,82.9,15,2024-03-20T09:55:44.000Z,,,
"3/20/2024, 5:58:44 AM",3.652,59,83,15,2024-03-20T09:58:44.000Z,,,
"3/20/2024, 6:01:44 AM",3.652,59,83,15,2024-03-20T10:01:44.000Z,,,
"3/20/2024, 6:04:44 AM",3.652,59,83,15,2024-03-20T10:04:44.000Z,,,
"3/20/2024, 6:07:44 AM",3.652,59,83,15,2024-03-20T10:07:44.000Z,,,
"3/20/2024, 6:10:44 AM",3.652,59,83,15,2024-03-20T10:10:44.000Z,,,
"3/20/2024, 6:13:44 AM",3.652,59,83,15,2024-03-20T10:13:44.000Z,,,
"3/20/2024, 6:16:44 AM",3.652,59,83,15,2024-03-20T10:16:44.000Z,,,
"3/20/2024, 6:19:44 AM",3.652,59,83.1,15,2024-03-20T10:19:44.000Z,,,
"3/20/2024, 6:22:44 AM",3.652,59.2,83.1,14,2024-03-20T10:22:44.000Z,,,
"3/20/2024, 6:25:44 AM",3.652,59.2,83.1,14,2024-03-20T10:25:44.000Z,,,
"3/20/2024, 6:28:44 AM",3.652,59.2,83.1,14,2024-03-20T10:28:44.000Z,,,
"3/20/2024, 6:31:44 AM",3.651,59,83.1,14,2024-03-20T10:31:44.000Z,,,
"3/20/2024, 6:34:44 AM",3.652,59,83.1,14,2024-03-20T10:34:44.000Z,,,
"3/20/2024, 6:37:44 AM",3.652,59,83.2,14,2024-03-20T10:37:44.000Z,,,
"3/20/2024, 6:40:44 AM",3.652,59,83.1,14,2024-03-20T10:40:44.000Z,,,
"3/20/2024, 6:43:44 AM",3.652,59,83.1,14,2024-03-20T10:43:44.000Z,,,
"3/20/2024, 6:46:44 AM",3.652,59,83.2,13,2024-03-20T10:46:44.000Z,,,
"3/20/2024, 6:49:44 AM",3.652,59,83.2,13,2024-03-20T10:49:44.000Z,,,
"3/20/2024, 6:52:44 AM",3.652,59,83.2,13,2024-03-20T10:52:44.000Z,,,
"3/20/2024, 6:55:44 AM",3.652,59,83.2,13,2024-03-20T10:55:44.000Z,,,
"3/20/2024, 6:58:44 AM",3.652,59,83.2,13,2024-03-20T10:58:44.000Z,,,
"3/20/2024, 7:01:44 AM",3.652,59,83.2,13,2024-03-20T11:01:44.000Z,,,
"3/20/2024, 7:04:44 AM",3.651,59,83.2,13,2024-03-20T11:04:44.000Z,,,
"3/20/2024, 7:07:44 AM",3.652,59,83.2,13,2024-03-20T11:07:44.000Z,,,
"3/20/2024, 7:10:44 AM",3.652,59,83.3,13,2024-03-20T11:10:44.000Z,,,
"3/20/2024, 7:13:44 AM",3.652,59,83.3,13,2024-03-20T11:13:44.000Z,,,
"3/20/2024, 7:16:44 AM",3.651,59,83.3,13,2024-03-20T11:16:44.000Z,,,
"3/20/2024, 7:19:44 AM",3.651,59,83.3,14,2024-03-20T11:19:44.000Z,,,
"3/20/2024, 7:22:44 AM",3.652,59,83.3,14,2024-03-20T11:22:44.000Z,,,
"3/20/2024, 7:25:44 AM",3.652,59,83.3,14,2024-03-20T11:25:44.000Z,,,
"3/20/2024, 7:28:44 AM",3.652,59,83.3,14,2024-03-20T11:28:44.000Z,,,
"3/20/2024, 7:31:44 AM",3.652,58.8,83.4,13,2024-03-20T11:31:44.000Z,,,
"3/20/2024, 7:34:44 AM",3.651,58.8,83.4,13,2024-03-20T11:34:44.000Z,,,
"3/20/2024, 7:37:44 AM",3.652,58.8,83.4,13,2024-03-20T11:37:44.000Z,,,
"3/20/2024, 7:40:44 AM",3.651,58.8,83.4,13,2024-03-20T11:40:44.000Z,,,
"3/20/2024, 7:43:44 AM",3.652,58.6,83.4,14,2024-03-20T11:43:44.000Z,,,
"3/20/2024, 7:46:44 AM",3.651,58.6,83.4,13,2024-03-20T11:46:44.000Z,,,
"3/20/2024, 7:49:44 AM",3.652,58.6,83.4,13,2024-03-20T11:49:44.000Z,,,
"3/20/2024, 7:52:44 AM",3.651,58.6,83.4,13,2024-03-20T11:52:44.000Z,,,
"3/20/2024, 7:55:44 AM",3.652,58.8,83.4,14,2024-03-20T11:55:44.000Z,,,
"3/20/2024, 7:58:44 AM",3.651,58.8,83.5,13,2024-03-20T11:58:44.000Z,,,
"3/20/2024, 8:01:44 AM",3.651,58.8,83.5,13,2024-03-20T12:01:44.000Z,,,
"3/20/2024, 8:04:44 AM",3.652,58.8,83.5,13,2024-03-20T12:04:44.000Z,,,
"3/20/2024, 8:07:44 AM",3.651,58.6,83.5,13,2024-03-20T12:07:44.000Z,,,
"3/20/2024, 8:10:44 AM",3.651,58.6,83.5,13,2024-03-20T12:10:44.000Z,,,
"3/20/2024, 8:13:44 AM",3.651,58.6,83.5,13,2024-03-20T12:13:44.000Z,,,
"3/20/2024, 8:16:44 AM",3.651,58.6,83.5,13,2024-03-20T12:16:44.000Z,,,
"3/20/2024, 8:19:44 AM",3.651,58.6,83.5,13,2024-03-20T12:19:44.000Z,,,
"3/20/2024, 8:22:44 AM",3.651,58.6,83.5,14,2024-03-20T12:22:44.000Z,,,
"3/20/2024, 8:25:44 AM",3.651,58.6,83.6,13,2024-03-20T12:25:44.000Z,,,
"3/20/2024, 8:28:44 AM",3.651,58.8,83.6,13,2024-03-20T12:28:44.000Z,,,
"3/20/2024, 8:31:44 AM",3.651,58.8,83.6,14,2024-03-20T12:31:44.000Z,,,
"3/20/2024, 8:34:44 AM",3.651,59,83.6,14,2024-03-20T12:34:44.000Z,,,
"3/20/2024, 8:37:44 AM",3.652,59,83.6,14,2024-03-20T12:37:44.000Z,,,
"3/20/2024, 8:40:44 AM",3.651,59,83.6,14,2024-03-20T12:40:44.000Z,,,
"3/20/2024, 8:43:44 AM",3.651,59,83.6,14,2024-03-20T12:43:44.000Z,,,
"3/20/2024, 8:46:44 AM",3.651,59,83.7,14,2024-03-20T12:46:44.000Z,,,
"3/20/2024, 8:49:44 AM",3.651,59.2,83.7,14,2024-03-20T12:49:44.000Z,,,
"3/20/2024, 8:52:44 AM",3.651,59.4,83.7,14,2024-03-20T12:52:44.000Z,,,
"3/20/2024, 8:55:44 AM",3.652,59.4,83.7,14,2024-03-20T12:55:44.000Z,,,
"3/20/2024, 8:58:44 AM",3.651,59.4,83.7,14,2024-03-20T12:58:44.000Z,,,
"3/20/2024, 9:01:44 AM",3.651,59.5,83.7,14,2024-03-20T13:01:44.000Z,,,
"3/20/2024, 9:04:44 AM",3.651,59.5,83.7,14,2024-03-20T13:04:44.000Z,,,
"3/20/2024, 9:07:44 AM",3.651,59.5,83.8,14,2024-03-20T13:07:44.000Z,,,
"3/20/2024, 9:10:44 AM",3.651,59.5,83.8,14,2024-03-20T13:10:44.000Z,,,
"3/20/2024, 9:13:44 AM",3.651,59.5,83.8,14,2024-03-20T13:13:44.000Z,,,
"3/20/2024, 9:16:44 AM",3.651,59.7,83.8,14,2024-03-20T13:16:44.000Z,,,
"3/20/2024, 9:19:44 AM",3.651,59.7,83.8,14,2024-03-20T13:19:44.000Z,,,
"3/20/2024, 9:22:44 AM",3.651,59.7,83.8,14,2024-03-20T13:22:44.000Z,,,
"3/20/2024, 9:25:44 AM",3.651,59.9,83.8,14,2024-03-20T13:25:44.000Z,,,
"3/20/2024, 9:28:44 AM",3.651,60.1,83.9,14,2024-03-20T13:28:44.000Z,,,
"3/20/2024, 9:31:44 AM",3.651,60.1,83.9,14,2024-03-20T13:31:44.000Z,,,
