Instrument:,NH3-211205141,,,,
Name:,Biosolids Dewatering,,,,
Time Zone Offset (Minutes):,-300,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\Documents\Aculog NH3\NH3-211205141_4_22_2022, 7_27_14 AM --- 4_29_2022, 9_12_14 AM.acrudata",,,,
Session ID:,39018,,,,
Session 1st Title:,"NH3-211205141_4_22_2022, 7_27_14 AM --- 4_29_2022, 9_12_14 AM",,,,
Session Start:,"4/22/2022, 6:27:14 AM",,,,
Session End:,"4/29/2022, 8:12:14 AM",,,,
,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time
"4/28/2022, 6:24:14 AM",3.65,63.1,96,6,2022-04-28T11:24:14.000Z
"4/28/2022, 6:27:14 AM",3.65,63.3,96,6,2022-04-28T11:27:14.000Z
"4/28/2022, 6:30:14 AM",3.65,63.3,96,6,2022-04-28T11:30:14.000Z
"4/28/2022, 6:33:14 AM",3.649,63.3,96,6,2022-04-28T11:33:14.000Z
"4/28/2022, 6:36:14 AM",3.65,63.5,96,6,2022-04-28T11:36:14.000Z
"4/28/2022, 6:39:14 AM",3.649,63.5,96,6,2022-04-28T11:39:14.000Z
"4/28/2022, 6:42:14 AM",3.65,63.5,96,7,2022-04-28T11:42:14.000Z
"4/28/2022, 6:45:14 AM",3.649,63.7,96,6,2022-04-28T11:45:14.000Z
"4/28/2022, 6:48:14 AM",3.649,63.7,96,6,2022-04-28T11:48:14.000Z
"4/28/2022, 6:51:14 AM",3.649,63.7,96,6,2022-04-28T11:51:14.000Z
"4/28/2022, 6:54:14 AM",3.65,63.7,96,6,2022-04-28T11:54:14.000Z
"4/28/2022, 6:57:14 AM",3.65,63.7,96,6,2022-04-28T11:57:14.000Z
"4/28/2022, 7:00:14 AM",3.649,63.7,96,6,2022-04-28T12:00:14.000Z
"4/28/2022, 7:03:14 AM",3.649,63.7,96,6,2022-04-28T12:03:14.000Z
"4/28/2022, 7:06:14 AM",3.65,63.7,96,6,2022-04-28T12:06:14.000Z
"4/28/2022, 7:09:14 AM",3.65,63.7,96,6,2022-04-28T12:09:14.000Z
"4/28/2022, 7:12:14 AM",3.65,63.5,96,6,2022-04-28T12:12:14.000Z
"4/28/2022, 7:15:14 AM",3.65,63.5,96.1,6,2022-04-28T12:15:14.000Z
"4/28/2022, 7:18:14 AM",3.649,63.5,96.1,6,2022-04-28T12:18:14.000Z
"4/28/2022, 7:21:14 AM",3.65,63.3,96.1,6,2022-04-28T12:21:14.000Z
"4/28/2022, 7:24:14 AM",3.65,63.3,96.1,6,2022-04-28T12:24:14.000Z
"4/28/2022, 7:27:14 AM",3.649,63.5,96.1,6,2022-04-28T12:27:14.000Z
"4/28/2022, 7:30:14 AM",3.649,63.5,96.1,6,2022-04-28T12:30:14.000Z
"4/28/2022, 7:33:14 AM",3.65,63.7,96.1,6,2022-04-28T12:33:14.000Z
"4/28/2022, 7:36:14 AM",3.649,63.7,96.1,6,2022-04-28T12:36:14.000Z
"4/28/2022, 7:39:14 AM",3.649,63.7,96.1,6,2022-04-28T12:39:14.000Z
"4/28/2022, 7:42:14 AM",3.649,63.5,96.1,6,2022-04-28T12:42:14.000Z
"4/28/2022, 7:45:14 AM",3.649,63.5,96.2,6,2022-04-28T12:45:14.000Z
"4/28/2022, 7:48:14 AM",3.649,63.5,96.2,6,2022-04-28T12:48:14.000Z
"4/28/2022, 7:51:14 AM",3.649,63.5,96.2,6,2022-04-28T12:51:14.000Z
"4/28/2022, 7:54:14 AM",3.65,63.5,96.2,6,2022-04-28T12:54:14.000Z
"4/28/2022, 7:57:14 AM",3.649,63.5,96.2,6,2022-04-28T12:57:14.000Z
"4/28/2022, 8:00:14 AM",3.649,63.7,96.2,6,2022-04-28T13:00:14.000Z
"4/28/2022, 8:03:14 AM",3.649,63.7,96.2,6,2022-04-28T13:03:14.000Z
"4/28/2022, 8:06:14 AM",3.649,63.9,96.2,6,2022-04-28T13:06:14.000Z
"4/28/2022, 8:09:14 AM",3.649,63.9,96.2,6,2022-04-28T13:09:14.000Z
"4/28/2022, 8:12:14 AM",3.65,64,96.3,6,2022-04-28T13:12:14.000Z
"4/28/2022, 8:15:14 AM",3.65,64.2,96.3,6,2022-04-28T13:15:14.000Z
"4/28/2022, 8:18:14 AM",3.649,64.2,96.2,6,2022-04-28T13:18:14.000Z
"4/28/2022, 8:21:14 AM",3.649,64.2,96.2,6,2022-04-28T13:21:14.000Z
"4/28/2022, 8:24:14 AM",3.649,64.2,96.2,6,2022-04-28T13:24:14.000Z
"4/28/2022, 8:27:14 AM",3.649,64.2,96.2,6,2022-04-28T13:27:14.000Z
"4/28/2022, 8:30:14 AM",3.649,64.2,96.2,7,2022-04-28T13:30:14.000Z
"4/28/2022, 8:33:14 AM",3.649,64.4,96.3,6,2022-04-28T13:33:14.000Z
"4/28/2022, 8:36:14 AM",3.649,64.6,96.3,6,2022-04-28T13:36:14.000Z
"4/28/2022, 8:39:14 AM",3.649,64.4,96.3,6,2022-04-28T13:39:14.000Z
"4/28/2022, 8:42:14 AM",3.649,64.4,96.3,6,2022-04-28T13:42:14.000Z
"4/28/2022, 8:45:14 AM",3.649,64.4,96.3,6,2022-04-28T13:45:14.000Z
"4/28/2022, 8:48:14 AM",3.649,64.6,96.3,7,2022-04-28T13:48:14.000Z
"4/28/2022, 8:51:14 AM",3.65,64.8,96.3,6,2022-04-28T13:51:14.000Z
"4/28/2022, 8:54:14 AM",3.649,64.8,96.3,6,2022-04-28T13:54:14.000Z
"4/28/2022, 8:57:14 AM",3.649,64.9,96.3,6,2022-04-28T13:57:14.000Z
"4/28/2022, 9:00:14 AM",3.65,64.9,96.3,7,2022-04-28T14:00:14.000Z
"4/28/2022, 9:03:14 AM",3.649,65.1,96.3,7,2022-04-28T14:03:14.000Z
"4/28/2022, 9:06:14 AM",3.649,65.1,96.3,7,2022-04-28T14:06:14.000Z
"4/28/2022, 9:09:14 AM",3.649,65.5,96.3,7,2022-04-28T14:09:14.000Z
"4/28/2022, 9:12:14 AM",3.649,65.7,96.3,7,2022-04-28T14:12:14.000Z
"4/28/2022, 9:15:14 AM",3.649,66,96.3,7,2022-04-28T14:15:14.000Z
"4/28/2022, 9:18:14 AM",3.649,66.2,96.3,7,2022-04-28T14:18:14.000Z
"4/28/2022, 9:21:14 AM",3.649,66.4,96.3,7,2022-04-28T14:21:14.000Z
"4/28/2022, 9:24:14 AM",3.648,66.6,96.3,7,2022-04-28T14:24:14.000Z
"4/28/2022, 9:27:14 AM",3.649,66.9,96.3,7,2022-04-28T14:27:14.000Z
"4/28/2022, 9:30:14 AM",3.649,67.1,96.3,7,2022-04-28T14:30:14.000Z
"4/28/2022, 9:33:14 AM",3.649,67.3,96.3,7,2022-04-28T14:33:14.000Z
"4/28/2022, 9:36:14 AM",3.649,67.5,96.3,7,2022-04-28T14:36:14.000Z
"4/28/2022, 9:39:14 AM",3.649,67.8,96.3,7,2022-04-28T14:39:14.000Z
"4/28/2022, 9:42:14 AM",3.649,68.2,96.3,7,2022-04-28T14:42:14.000Z
"4/28/2022, 9:45:14 AM",3.649,68.2,96.3,8,2022-04-28T14:45:14.000Z
"4/28/2022, 9:48:14 AM",3.649,68.4,96.3,8,2022-04-28T14:48:14.000Z
"4/28/2022, 9:51:14 AM",3.649,68.4,96.3,8,2022-04-28T14:51:14.000Z
"4/28/2022, 9:54:14 AM",3.648,68.5,96.3,8,2022-04-28T14:54:14.000Z
"4/28/2022, 9:57:14 AM",3.649,68.7,96.3,8,2022-04-28T14:57:14.000Z
"4/28/2022, 10:00:14 AM",3.649,68.7,96.3,8,2022-04-28T15:00:14.000Z
"4/28/2022, 10:03:14 AM",3.649,68.9,96.3,8,2022-04-28T15:03:14.000Z
"4/28/2022, 10:06:14 AM",3.649,69.1,96.3,8,2022-04-28T15:06:14.000Z
"4/28/2022, 10:09:14 AM",3.649,69.3,96.2,8,2022-04-28T15:09:14.000Z
"4/28/2022, 10:12:14 AM",3.649,69.4,96.2,8,2022-04-28T15:12:14.000Z
"4/28/2022, 10:15:14 AM",3.649,69.6,96.2,8,2022-04-28T15:15:14.000Z
"4/28/2022, 10:18:14 AM",3.649,69.6,96.3,8,2022-04-28T15:18:14.000Z
"4/28/2022, 10:21:14 AM",3.649,69.8,96.2,9,2022-04-28T15:21:14.000Z
"4/28/2022, 10:24:14 AM",3.649,70,96.3,9,2022-04-28T15:24:14.000Z
"4/28/2022, 10:27:14 AM",3.649,70.2,96.2,9,2022-04-28T15:27:14.000Z
"4/28/2022, 10:30:14 AM",3.649,70.3,96.3,8,2022-04-28T15:30:14.000Z
"4/28/2022, 10:33:14 AM",3.649,70.5,96.3,9,2022-04-28T15:33:14.000Z
"4/28/2022, 10:36:14 AM",3.649,70.5,96.3,9,2022-04-28T15:36:14.000Z
"4/28/2022, 10:39:14 AM",3.649,70.7,96.3,9,2022-04-28T15:39:14.000Z
"4/28/2022, 10:42:14 AM",3.649,70.7,96.3,9,2022-04-28T15:42:14.000Z
"4/28/2022, 10:45:14 AM",3.649,70.9,96.3,9,2022-04-28T15:45:14.000Z
"4/28/2022, 10:48:14 AM",3.649,71.1,96.3,9,2022-04-28T15:48:14.000Z
"4/28/2022, 10:51:14 AM",3.649,71.2,96.3,9,2022-04-28T15:51:14.000Z
"4/28/2022, 10:54:14 AM",3.649,71.2,96.3,9,2022-04-28T15:54:14.000Z
"4/28/2022, 10:57:14 AM",3.649,71.4,96.3,9,2022-04-28T15:57:14.000Z
"4/28/2022, 11:00:14 AM",3.649,71.6,96.3,9,2022-04-28T16:00:14.000Z
"4/28/2022, 11:03:14 AM",3.649,71.8,96.3,9,2022-04-28T16:03:14.000Z
"4/28/2022, 11:06:14 AM",3.649,72,96.3,9,2022-04-28T16:06:14.000Z
"4/28/2022, 11:09:14 AM",3.649,72,96.2,9,2022-04-28T16:09:14.000Z
"4/28/2022, 11:12:14 AM",3.649,72,96.3,9,2022-04-28T16:12:14.000Z
"4/28/2022, 11:15:14 AM",3.649,71.8,96.3,9,2022-04-28T16:15:14.000Z
"4/28/2022, 11:18:14 AM",3.649,71.8,96.3,9,2022-04-28T16:18:14.000Z
"4/28/2022, 11:21:14 AM",3.649,71.8,96.3,9,2022-04-28T16:21:14.000Z
"4/28/2022, 11:24:14 AM",3.649,71.8,96.3,10,2022-04-28T16:24:14.000Z
"4/28/2022, 11:27:14 AM",3.65,71.8,96.3,9,2022-04-28T16:27:14.000Z
"4/28/2022, 11:30:14 AM",3.649,71.8,96.3,9,2022-04-28T16:30:14.000Z
"4/28/2022, 11:33:14 AM",3.65,71.8,96.3,10,2022-04-28T16:33:14.000Z
"4/28/2022, 11:36:14 AM",3.65,71.8,96.3,9,2022-04-28T16:36:14.000Z
"4/28/2022, 11:39:14 AM",3.65,71.8,96.3,9,2022-04-28T16:39:14.000Z
"4/28/2022, 11:42:14 AM",3.649,72,96.3,9,2022-04-28T16:42:14.000Z
"4/28/2022, 11:45:14 AM",3.65,72,96.3,10,2022-04-28T16:45:14.000Z
"4/28/2022, 11:48:14 AM",3.65,72.1,96.3,9,2022-04-28T16:48:14.000Z
"4/28/2022, 11:51:14 AM",3.65,72.1,96.4,10,2022-04-28T16:51:14.000Z
"4/28/2022, 11:54:14 AM",3.65,72.1,96.4,10,2022-04-28T16:54:14.000Z
"4/28/2022, 11:57:14 AM",3.649,72.1,96.3,9,2022-04-28T16:57:14.000Z
"4/28/2022, 12:00:14 PM",3.65,72.1,96.3,9,2022-04-28T17:00:14.000Z
"4/28/2022, 12:03:14 PM",3.65,72.1,96.4,10,2022-04-28T17:03:14.000Z
"4/28/2022, 12:06:14 PM",3.65,72.1,96.4,10,2022-04-28T17:06:14.000Z
"4/28/2022, 12:09:14 PM",3.65,72.1,96.4,9,2022-04-28T17:09:14.000Z
"4/28/2022, 12:12:14 PM",3.65,72.1,96.4,9,2022-04-28T17:12:14.000Z
"4/28/2022, 12:15:14 PM",3.65,72.3,96.4,9,2022-04-28T17:15:14.000Z
"4/28/2022, 12:18:14 PM",3.65,72.3,96.4,9,2022-04-28T17:18:14.000Z
"4/28/2022, 12:21:14 PM",3.65,72.5,96.4,9,2022-04-28T17:21:14.000Z
"4/28/2022, 12:24:14 PM",3.65,72.7,96.4,9,2022-04-28T17:24:14.000Z
"4/28/2022, 12:27:14 PM",3.65,72.9,96.4,9,2022-04-28T17:27:14.000Z
"4/28/2022, 12:30:14 PM",3.65,73,96.4,9,2022-04-28T17:30:14.000Z
"4/28/2022, 12:33:14 PM",3.65,73,96.4,9,2022-04-28T17:33:14.000Z
"4/28/2022, 12:36:14 PM",3.65,73.2,96.4,9,2022-04-28T17:36:14.000Z
"4/28/2022, 12:39:14 PM",3.65,73.4,96.4,9,2022-04-28T17:39:14.000Z
"4/28/2022, 12:42:14 PM",3.65,73.6,96.4,9,2022-04-28T17:42:14.000Z
"4/28/2022, 12:45:14 PM",3.65,73.8,96.4,10,2022-04-28T17:45:14.000Z
"4/28/2022, 12:48:14 PM",3.65,73.9,96.4,10,2022-04-28T17:48:14.000Z
"4/28/2022, 12:51:14 PM",3.65,74.1,96.4,9,2022-04-28T17:51:14.000Z
"4/28/2022, 12:54:14 PM",3.649,74.3,96.3,9,2022-04-28T17:54:14.000Z
"4/28/2022, 12:57:14 PM",3.65,74.5,96.4,9,2022-04-28T17:57:14.000Z
"4/28/2022, 1:00:14 PM",3.65,74.7,96.4,9,2022-04-28T18:00:14.000Z
"4/28/2022, 1:03:14 PM",3.65,74.8,96.3,9,2022-04-28T18:03:14.000Z
"4/28/2022, 1:06:14 PM",3.65,75,96.4,10,2022-04-28T18:06:14.000Z
"4/28/2022, 1:09:14 PM",3.65,75.2,96.3,10,2022-04-28T18:09:14.000Z
"4/28/2022, 1:12:14 PM",3.65,75.2,96.3,10,2022-04-28T18:12:14.000Z
"4/28/2022, 1:15:14 PM",3.65,75.4,96.3,10,2022-04-28T18:15:14.000Z
"4/28/2022, 1:18:14 PM",3.65,75.6,96.3,10,2022-04-28T18:18:14.000Z
"4/28/2022, 1:21:14 PM",3.65,75.6,96.3,10,2022-04-28T18:21:14.000Z
"4/28/2022, 1:24:14 PM",3.65,75.6,96.3,10,2022-04-28T18:24:14.000Z
"4/28/2022, 1:27:14 PM",3.65,75.6,96.4,10,2022-04-28T18:27:14.000Z
"4/28/2022, 1:30:14 PM",3.65,75.7,96.4,10,2022-04-28T18:30:14.000Z
"4/28/2022, 1:33:14 PM",3.65,75.7,96.4,10,2022-04-28T18:33:14.000Z
"4/28/2022, 1:36:14 PM",3.65,75.7,96.4,10,2022-04-28T18:36:14.000Z
"4/28/2022, 1:39:14 PM",3.65,75.9,96.3,10,2022-04-28T18:39:14.000Z
"4/28/2022, 1:42:14 PM",3.65,75.9,96.4,9,2022-04-28T18:42:14.000Z
"4/28/2022, 1:45:14 PM",3.65,75.9,96.4,10,2022-04-28T18:45:14.000Z
"4/28/2022, 1:48:14 PM",3.65,76.1,96.4,10,2022-04-28T18:48:14.000Z
"4/28/2022, 1:51:14 PM",3.65,76.1,96.4,10,2022-04-28T18:51:14.000Z
"4/28/2022, 1:54:14 PM",3.65,76.3,96.4,9,2022-04-28T18:54:14.000Z
"4/28/2022, 1:57:14 PM",3.65,76.3,96.4,9,2022-04-28T18:57:14.000Z
"4/28/2022, 2:00:14 PM",3.65,76.5,96.4,9,2022-04-28T19:00:14.000Z
"4/28/2022, 2:03:14 PM",3.65,76.5,96.4,10,2022-04-28T19:03:14.000Z
"4/28/2022, 2:06:14 PM",3.65,76.5,96.3,10,2022-04-28T19:06:14.000Z
"4/28/2022, 2:09:14 PM",3.65,76.6,96.3,11,2022-04-28T19:09:14.000Z
"4/28/2022, 2:12:14 PM",3.65,76.6,96.2,10,2022-04-28T19:12:14.000Z
"4/28/2022, 2:15:14 PM",3.65,76.6,96.2,10,2022-04-28T19:15:14.000Z
"4/28/2022, 2:18:14 PM",3.65,76.8,96.3,10,2022-04-28T19:18:14.000Z
"4/28/2022, 2:21:14 PM",3.65,76.8,96.3,10,2022-04-28T19:21:14.000Z
"4/28/2022, 2:24:14 PM",3.65,76.8,96.3,9,2022-04-28T19:24:14.000Z
"4/28/2022, 2:27:14 PM",3.65,76.8,96.3,9,2022-04-28T19:27:14.000Z
"4/28/2022, 2:30:14 PM",3.651,76.8,96.3,9,2022-04-28T19:30:14.000Z
"4/28/2022, 2:33:14 PM",3.651,77,96.2,9,2022-04-28T19:33:14.000Z
"4/28/2022, 2:36:14 PM",3.65,77,96.2,9,2022-04-28T19:36:14.000Z
"4/28/2022, 2:39:14 PM",3.65,77,96.2,9,2022-04-28T19:39:14.000Z
"4/28/2022, 2:42:14 PM",3.651,77,96.2,9,2022-04-28T19:42:14.000Z
"4/28/2022, 2:45:14 PM",3.651,77.2,96.3,9,2022-04-28T19:45:14.000Z
"4/28/2022, 2:48:14 PM",3.651,77.2,96.3,10,2022-04-28T19:48:14.000Z
"4/28/2022, 2:51:14 PM",3.651,77.2,96.3,9,2022-04-28T19:51:14.000Z
"4/28/2022, 2:54:14 PM",3.651,77.2,96.3,9,2022-04-28T19:54:14.000Z
"4/28/2022, 2:57:14 PM",3.651,77.2,96.3,10,2022-04-28T19:57:14.000Z
"4/28/2022, 3:00:14 PM",3.651,77.2,96.3,10,2022-04-28T20:00:14.000Z
"4/28/2022, 3:03:14 PM",3.651,77.2,96.3,9,2022-04-28T20:03:14.000Z
"4/28/2022, 3:06:14 PM",3.651,77.2,96.3,9,2022-04-28T20:06:14.000Z
"4/28/2022, 3:09:14 PM",3.651,77.2,96.3,10,2022-04-28T20:09:14.000Z
"4/28/2022, 3:12:14 PM",3.651,77.4,96.3,10,2022-04-28T20:12:14.000Z
"4/28/2022, 3:15:14 PM",3.651,77.4,96.2,10,2022-04-28T20:15:14.000Z
"4/28/2022, 3:18:14 PM",3.65,77.4,96.2,10,2022-04-28T20:18:14.000Z
"4/28/2022, 3:21:14 PM",3.651,77.4,96.2,9,2022-04-28T20:21:14.000Z
"4/28/2022, 3:24:14 PM",3.651,77.4,96.2,10,2022-04-28T20:24:14.000Z
"4/28/2022, 3:27:14 PM",3.651,77.4,96.2,10,2022-04-28T20:27:14.000Z
"4/28/2022, 3:30:14 PM",3.65,77.2,96.3,10,2022-04-28T20:30:14.000Z
"4/28/2022, 3:33:14 PM",3.651,77.2,96.3,10,2022-04-28T20:33:14.000Z
"4/28/2022, 3:36:14 PM",3.651,77.2,96.3,9,2022-04-28T20:36:14.000Z
"4/28/2022, 3:39:14 PM",3.651,77,96.3,10,2022-04-28T20:39:14.000Z
"4/28/2022, 3:42:14 PM",3.651,77,96.3,9,2022-04-28T20:42:14.000Z
"4/28/2022, 3:45:14 PM",3.651,76.8,96.3,9,2022-04-28T20:45:14.000Z
"4/28/2022, 3:48:14 PM",3.651,76.8,96.3,9,2022-04-28T20:48:14.000Z
"4/28/2022, 3:51:14 PM",3.651,76.8,96.3,9,2022-04-28T20:51:14.000Z
"4/28/2022, 3:54:14 PM",3.651,76.8,96.3,10,2022-04-28T20:54:14.000Z
"4/28/2022, 3:57:14 PM",3.651,76.8,96.3,10,2022-04-28T20:57:14.000Z
"4/28/2022, 4:00:14 PM",3.651,77,96.3,10,2022-04-28T21:00:14.000Z
"4/28/2022, 4:03:14 PM",3.651,77,96.3,10,2022-04-28T21:03:14.000Z
"4/28/2022, 4:06:14 PM",3.651,77,96.3,9,2022-04-28T21:06:14.000Z
"4/28/2022, 4:09:14 PM",3.651,77.2,96.3,9,2022-04-28T21:09:14.000Z
"4/28/2022, 4:12:14 PM",3.651,77,96.3,9,2022-04-28T21:12:14.000Z
"4/28/2022, 4:15:14 PM",3.651,77,96.3,9,2022-04-28T21:15:14.000Z
"4/28/2022, 4:18:14 PM",3.651,76.8,96.3,9,2022-04-28T21:18:14.000Z
"4/28/2022, 4:21:14 PM",3.651,76.8,96.3,9,2022-04-28T21:21:14.000Z
"4/28/2022, 4:24:14 PM",3.651,76.6,96.3,9,2022-04-28T21:24:14.000Z
"4/28/2022, 4:27:14 PM",3.651,76.6,96.3,9,2022-04-28T21:27:14.000Z
"4/28/2022, 4:30:14 PM",3.651,76.5,96.3,8,2022-04-28T21:30:14.000Z
"4/28/2022, 4:33:14 PM",3.652,76.5,96.3,8,2022-04-28T21:33:14.000Z
"4/28/2022, 4:36:14 PM",3.651,76.3,96.4,8,2022-04-28T21:36:14.000Z
"4/28/2022, 4:39:14 PM",3.652,76.1,96.3,8,2022-04-28T21:39:14.000Z
"4/28/2022, 4:42:14 PM",3.651,75.9,96.4,8,2022-04-28T21:42:14.000Z
"4/28/2022, 4:45:14 PM",3.652,75.7,96.4,8,2022-04-28T21:45:14.000Z
"4/28/2022, 4:48:14 PM",3.651,75.7,96.4,8,2022-04-28T21:48:14.000Z
"4/28/2022, 4:51:14 PM",3.652,75.6,96.3,8,2022-04-28T21:51:14.000Z
"4/28/2022, 4:54:14 PM",3.652,75.4,96.4,8,2022-04-28T21:54:14.000Z
"4/28/2022, 4:57:14 PM",3.652,75.2,96.4,8,2022-04-28T21:57:14.000Z
"4/28/2022, 5:00:14 PM",3.651,75.2,96.3,8,2022-04-28T22:00:14.000Z
"4/28/2022, 5:03:14 PM",3.652,75,96.4,8,2022-04-28T22:03:14.000Z
"4/28/2022, 5:06:14 PM",3.652,74.8,96.3,8,2022-04-28T22:06:14.000Z
"4/28/2022, 5:09:14 PM",3.652,74.8,96.4,8,2022-04-28T22:09:14.000Z
"4/28/2022, 5:12:14 PM",3.652,74.7,96.4,8,2022-04-28T22:12:14.000Z
"4/28/2022, 5:15:14 PM",3.652,74.7,96.3,8,2022-04-28T22:15:14.000Z
"4/28/2022, 5:18:14 PM",3.652,74.5,96.4,8,2022-04-28T22:18:14.000Z
"4/28/2022, 5:21:14 PM",3.652,74.5,96.4,8,2022-04-28T22:21:14.000Z
"4/28/2022, 5:24:14 PM",3.652,74.3,96.4,9,2022-04-28T22:24:14.000Z
"4/28/2022, 5:27:14 PM",3.652,74.3,96.3,8,2022-04-28T22:27:14.000Z
"4/28/2022, 5:30:14 PM",3.652,74.1,96.4,8,2022-04-28T22:30:14.000Z
"4/28/2022, 5:33:14 PM",3.652,73.9,96.4,8,2022-04-28T22:33:14.000Z
"4/28/2022, 5:36:14 PM",3.652,73.9,96.3,8,2022-04-28T22:36:14.000Z
"4/28/2022, 5:39:14 PM",3.652,73.9,96.3,9,2022-04-28T22:39:14.000Z
"4/28/2022, 5:42:14 PM",3.652,73.8,96.4,8,2022-04-28T22:42:14.000Z
"4/28/2022, 5:45:14 PM",3.652,73.8,96.4,8,2022-04-28T22:45:14.000Z
"4/28/2022, 5:48:14 PM",3.652,73.6,96.4,8,2022-04-28T22:48:14.000Z
"4/28/2022, 5:51:14 PM",3.652,73.6,96.4,8,2022-04-28T22:51:14.000Z
"4/28/2022, 5:54:14 PM",3.651,73.4,96.4,8,2022-04-28T22:54:14.000Z
"4/28/2022, 5:57:14 PM",3.652,73.4,96.4,8,2022-04-28T22:57:14.000Z
"4/28/2022, 6:00:14 PM",3.652,73.4,96.3,8,2022-04-28T23:00:14.000Z
"4/28/2022, 6:03:14 PM",3.652,73.2,96.4,8,2022-04-28T23:03:14.000Z
"4/28/2022, 6:06:14 PM",3.652,73.2,96.4,8,2022-04-28T23:06:14.000Z
"4/28/2022, 6:09:14 PM",3.652,73,96.4,7,2022-04-28T23:09:14.000Z
"4/28/2022, 6:12:14 PM",3.652,73,96.4,7,2022-04-28T23:12:14.000Z
"4/28/2022, 6:15:14 PM",3.652,72.9,96.4,7,2022-04-28T23:15:14.000Z
"4/28/2022, 6:18:14 PM",3.652,72.9,96.4,7,2022-04-28T23:18:14.000Z
"4/28/2022, 6:21:14 PM",3.652,72.7,96.3,7,2022-04-28T23:21:14.000Z
"4/28/2022, 6:24:14 PM",3.652,72.7,96.4,7,2022-04-28T23:24:14.000Z
"4/28/2022, 6:27:14 PM",3.652,72.5,96.4,7,2022-04-28T23:27:14.000Z
"4/28/2022, 6:30:14 PM",3.652,72.3,96.3,6,2022-04-28T23:30:14.000Z
"4/28/2022, 6:33:14 PM",3.652,72.3,96.4,6,2022-04-28T23:33:14.000Z
"4/28/2022, 6:36:14 PM",3.652,72.1,96.3,7,2022-04-28T23:36:14.000Z
"4/28/2022, 6:39:14 PM",3.652,72,96.4,6,2022-04-28T23:39:14.000Z
"4/28/2022, 6:42:14 PM",3.652,72,96.4,7,2022-04-28T23:42:14.000Z
"4/28/2022, 6:45:14 PM",3.652,71.8,96.4,7,2022-04-28T23:45:14.000Z
"4/28/2022, 6:48:14 PM",3.652,71.8,96.4,7,2022-04-28T23:48:14.000Z
"4/28/2022, 6:51:14 PM",3.652,71.8,96.4,7,2022-04-28T23:51:14.000Z
"4/28/2022, 6:54:14 PM",3.652,71.8,96.4,8,2022-04-28T23:54:14.000Z
"4/28/2022, 6:57:14 PM",3.652,71.8,96.4,8,2022-04-28T23:57:14.000Z
"4/28/2022, 7:00:14 PM",3.652,71.8,96.4,8,2022-04-29T00:00:14.000Z
"4/28/2022, 7:03:14 PM",3.652,71.8,96.4,8,2022-04-29T00:03:14.000Z
"4/28/2022, 7:06:14 PM",3.652,71.8,96.4,8,2022-04-29T00:06:14.000Z
"4/28/2022, 7:09:14 PM",3.652,71.8,96.4,8,2022-04-29T00:09:14.000Z
"4/28/2022, 7:12:14 PM",3.652,71.8,96.4,7,2022-04-29T00:12:14.000Z
"4/28/2022, 7:15:14 PM",3.652,71.8,96.3,7,2022-04-29T00:15:14.000Z
"4/28/2022, 7:18:14 PM",3.652,71.8,96.4,7,2022-04-29T00:18:14.000Z
"4/28/2022, 7:21:14 PM",3.651,71.8,96.4,7,2022-04-29T00:21:14.000Z
"4/28/2022, 7:24:14 PM",3.652,71.8,96.4,7,2022-04-29T00:24:14.000Z
"4/28/2022, 7:27:14 PM",3.652,71.8,96.4,7,2022-04-29T00:27:14.000Z
"4/28/2022, 7:30:14 PM",3.652,71.8,96.4,8,2022-04-29T00:30:14.000Z
"4/28/2022, 7:33:14 PM",3.652,71.8,96.4,8,2022-04-29T00:33:14.000Z
"4/28/2022, 7:36:14 PM",3.653,71.6,96.4,8,2022-04-29T00:36:14.000Z
"4/28/2022, 7:39:14 PM",3.652,71.6,96.4,8,2022-04-29T00:39:14.000Z
"4/28/2022, 7:42:14 PM",3.652,71.6,96.4,7,2022-04-29T00:42:14.000Z
"4/28/2022, 7:45:14 PM",3.652,71.6,96.4,8,2022-04-29T00:45:14.000Z
"4/28/2022, 7:48:14 PM",3.652,71.6,96.4,7,2022-04-29T00:48:14.000Z
"4/28/2022, 7:51:14 PM",3.652,71.6,96.4,7,2022-04-29T00:51:14.000Z
"4/28/2022, 7:54:14 PM",3.652,71.4,96.4,7,2022-04-29T00:54:14.000Z
"4/28/2022, 7:57:14 PM",3.652,71.4,96.4,7,2022-04-29T00:57:14.000Z
"4/28/2022, 8:00:14 PM",3.652,71.4,96.4,7,2022-04-29T01:00:14.000Z
"4/28/2022, 8:03:14 PM",3.652,71.4,96.4,7,2022-04-29T01:03:14.000Z
"4/28/2022, 8:06:14 PM",3.652,71.4,96.4,7,2022-04-29T01:06:14.000Z
"4/28/2022, 8:09:14 PM",3.652,71.2,96.4,7,2022-04-29T01:09:14.000Z
"4/28/2022, 8:12:14 PM",3.652,71.2,96.4,8,2022-04-29T01:12:14.000Z
"4/28/2022, 8:15:14 PM",3.652,71.2,96.4,7,2022-04-29T01:15:14.000Z
"4/28/2022, 8:18:14 PM",3.652,71.2,96.4,7,2022-04-29T01:18:14.000Z
"4/28/2022, 8:21:14 PM",3.651,71.2,96.4,7,2022-04-29T01:21:14.000Z
