Instrument:,,,,,NH3-211205141,,,
Name:,,,,,Biosolids Dewatering,,,
Time Zone Offset (Minutes):,,,,,-300,,,
Orignal File Name:,,,,,"C:\Users\Phil.Bennington\Documents\Aculog NH3\NH3-Surge Tank_211205141_1_8_2024, 9_14_36 AM --- 1_31_2024, 1_17_36 PM.acrudata",,,
Session ID:,,,,,6523,,,
Session 1st Title:,,,,,"NH3-Surge Tank_211205141_1_8_2024, 9_14_36 AM --- 1_31_2024, 1_17_36 PM",,,
Session Start:,,,,,"1/8/2024, 9:14:36 AM",,,
Session End:,,,,,"1/31/2024, 1:17:36 PM",,,
,,,,,,,,
Time Stamp,NH3 (PPM),Temperature (°F),Humidity (%),,Battery (Volts),,,ISO time
"1/14/2024, 1:53:36 PM",6,61.7,88.2,,3.648,,,2024-01-14T18:53:36.000Z
"1/14/2024, 1:56:36 PM",6,61.7,88.2,,3.648,,,2024-01-14T18:56:36.000Z
"1/14/2024, 1:59:36 PM",6,61.5,88.2,,3.648,,,2024-01-14T18:59:36.000Z
"1/14/2024, 2:02:36 PM",6,61.5,88.2,,3.649,,,2024-01-14T19:02:36.000Z
"1/14/2024, 2:05:36 PM",6,61.3,88.2,,3.649,,,2024-01-14T19:05:36.000Z
"1/14/2024, 2:08:36 PM",6,61.3,88.2,,3.648,,,2024-01-14T19:08:36.000Z
"1/14/2024, 2:11:36 PM",6,61.2,88.2,,3.648,,,2024-01-14T19:11:36.000Z
"1/14/2024, 2:14:36 PM",6,61,88.2,,3.648,,,2024-01-14T19:14:36.000Z
"1/14/2024, 2:17:36 PM",6,61,88.2,,3.648,,,2024-01-14T19:17:36.000Z
"1/14/2024, 2:20:36 PM",6,61,88.2,,3.648,,,2024-01-14T19:20:36.000Z
"1/14/2024, 2:23:36 PM",6,60.8,88.2,,3.648,,,2024-01-14T19:23:36.000Z
"1/14/2024, 2:26:36 PM",6,60.8,88.2,,3.649,,,2024-01-14T19:26:36.000Z
"1/14/2024, 2:29:36 PM",6,60.8,88.2,,3.648,,,2024-01-14T19:29:36.000Z
"1/14/2024, 2:32:36 PM",6,60.8,88.2,,3.648,,,2024-01-14T19:32:36.000Z
"1/14/2024, 2:35:36 PM",6,60.8,88.2,,3.648,,,2024-01-14T19:35:36.000Z
"1/14/2024, 2:38:36 PM",6,61,88.2,,3.649,,,2024-01-14T19:38:36.000Z
"1/14/2024, 2:41:36 PM",6,61,88.2,,3.648,,,2024-01-14T19:41:36.000Z
"1/14/2024, 2:44:36 PM",6,61,88.2,,3.648,,,2024-01-14T19:44:36.000Z
"1/14/2024, 2:47:36 PM",6,61.2,88.2,,3.648,,,2024-01-14T19:47:36.000Z
"1/14/2024, 2:50:36 PM",6,61.2,88.3,,3.648,,,2024-01-14T19:50:36.000Z
"1/14/2024, 2:53:36 PM",6,61.2,88.2,,3.648,,,2024-01-14T19:53:36.000Z
"1/14/2024, 2:56:36 PM",6,61.2,88.2,,3.648,,,2024-01-14T19:56:36.000Z
"1/14/2024, 2:59:36 PM",6,61,88.2,,3.648,,,2024-01-14T19:59:36.000Z
"1/14/2024, 3:02:36 PM",6,60.8,88.2,,3.648,,,2024-01-14T20:02:36.000Z
"1/14/2024, 3:05:36 PM",6,60.4,88.1,,3.648,,,2024-01-14T20:05:36.000Z
"1/14/2024, 3:08:36 PM",6,60.3,88.2,,3.649,,,2024-01-14T20:08:36.000Z
"1/14/2024, 3:11:36 PM",6,60.1,88.1,,3.649,,,2024-01-14T20:11:36.000Z
"1/14/2024, 3:14:36 PM",6,59.9,88.1,,3.648,,,2024-01-14T20:14:36.000Z
"1/14/2024, 3:17:36 PM",6,59.7,88.1,,3.649,,,2024-01-14T20:17:36.000Z
"1/14/2024, 3:20:36 PM",6,59.7,88.1,,3.648,,,2024-01-14T20:20:36.000Z
"1/14/2024, 3:23:36 PM",6,59.5,88.1,,3.648,,,2024-01-14T20:23:36.000Z
"1/14/2024, 3:26:36 PM",6,59.5,88.1,,3.648,,,2024-01-14T20:26:36.000Z
"1/14/2024, 3:29:36 PM",6,59.5,88.1,,3.648,,,2024-01-14T20:29:36.000Z
"1/14/2024, 3:32:36 PM",5,59.4,88.1,,3.648,,,2024-01-14T20:32:36.000Z
"1/14/2024, 3:35:36 PM",5,59.2,88.1,,3.648,,,2024-01-14T20:35:36.000Z
"1/14/2024, 3:38:36 PM",5,59,88.1,,3.648,,,2024-01-14T20:38:36.000Z
"1/14/2024, 3:41:36 PM",5,59,88.1,,3.648,,,2024-01-14T20:41:36.000Z
"1/14/2024, 3:44:36 PM",5,58.8,88.1,,3.648,,,2024-01-14T20:44:36.000Z
"1/14/2024, 3:47:36 PM",5,58.6,88,,3.648,,,2024-01-14T20:47:36.000Z
"1/14/2024, 3:50:36 PM",5,58.5,88.1,,3.648,,,2024-01-14T20:50:36.000Z
"1/14/2024, 3:53:36 PM",5,58.3,88,,3.648,,,2024-01-14T20:53:36.000Z
"1/14/2024, 3:56:36 PM",5,58.3,88,,3.648,,,2024-01-14T20:56:36.000Z
"1/14/2024, 3:59:36 PM",5,58.1,88.1,,3.648,,,2024-01-14T20:59:36.000Z
"1/14/2024, 4:02:36 PM",5,57.9,88.1,,3.648,,,2024-01-14T21:02:36.000Z
"1/14/2024, 4:05:36 PM",5,57.9,88.1,,3.648,,,2024-01-14T21:05:36.000Z
"1/14/2024, 4:08:36 PM",5,57.7,88.1,,3.648,,,2024-01-14T21:08:36.000Z
"1/14/2024, 4:11:36 PM",5,57.7,88,,3.647,,,2024-01-14T21:11:36.000Z
"1/14/2024, 4:14:36 PM",5,57.6,88,,3.648,,,2024-01-14T21:14:36.000Z
"1/14/2024, 4:17:36 PM",5,57.6,88,,3.648,,,2024-01-14T21:17:36.000Z
"1/14/2024, 4:20:36 PM",5,57.4,88,,3.648,,,2024-01-14T21:20:36.000Z
"1/14/2024, 4:23:36 PM",5,57.2,87.9,,3.648,,,2024-01-14T21:23:36.000Z
"1/14/2024, 4:26:36 PM",5,56.8,87.9,,3.648,,,2024-01-14T21:26:36.000Z
"1/14/2024, 4:29:36 PM",5,56.8,87.9,,3.648,,,2024-01-14T21:29:36.000Z
"1/14/2024, 4:32:36 PM",5,56.7,87.9,,3.647,,,2024-01-14T21:32:36.000Z
"1/14/2024, 4:35:36 PM",5,56.5,87.9,,3.648,,,2024-01-14T21:35:36.000Z
"1/14/2024, 4:38:36 PM",5,56.5,87.9,,3.647,,,2024-01-14T21:38:36.000Z
"1/14/2024, 4:41:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T21:41:36.000Z
"1/14/2024, 4:44:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T21:44:36.000Z
"1/14/2024, 4:47:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T21:47:36.000Z
"1/14/2024, 4:50:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T21:50:36.000Z
"1/14/2024, 4:53:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T21:53:36.000Z
"1/14/2024, 4:56:36 PM",5,56.1,87.9,,3.647,,,2024-01-14T21:56:36.000Z
"1/14/2024, 4:59:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T21:59:36.000Z
"1/14/2024, 5:02:36 PM",5,56.3,87.9,,3.647,,,2024-01-14T22:02:36.000Z
"1/14/2024, 5:05:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:05:36.000Z
"1/14/2024, 5:08:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:08:36.000Z
"1/14/2024, 5:11:36 PM",5,56.3,88,,3.646,,,2024-01-14T22:11:36.000Z
"1/14/2024, 5:14:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:14:36.000Z
"1/14/2024, 5:17:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:17:36.000Z
"1/14/2024, 5:20:36 PM",5,56.3,88,,3.646,,,2024-01-14T22:20:36.000Z
"1/14/2024, 5:23:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:23:36.000Z
"1/14/2024, 5:26:36 PM",5,56.3,88,,3.646,,,2024-01-14T22:26:36.000Z
"1/14/2024, 5:29:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:29:36.000Z
"1/14/2024, 5:32:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:32:36.000Z
"1/14/2024, 5:35:36 PM",5,56.3,88,,3.646,,,2024-01-14T22:35:36.000Z
"1/14/2024, 5:38:36 PM",5,56.5,88,,3.647,,,2024-01-14T22:38:36.000Z
"1/14/2024, 5:41:36 PM",5,56.5,88,,3.647,,,2024-01-14T22:41:36.000Z
"1/14/2024, 5:44:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:44:36.000Z
"1/14/2024, 5:47:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:47:36.000Z
"1/14/2024, 5:50:36 PM",5,56.3,88,,3.646,,,2024-01-14T22:50:36.000Z
"1/14/2024, 5:53:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:53:36.000Z
"1/14/2024, 5:56:36 PM",5,56.3,88,,3.647,,,2024-01-14T22:56:36.000Z
"1/14/2024, 5:59:36 PM",5,56.3,88,,3.646,,,2024-01-14T22:59:36.000Z
"1/14/2024, 6:02:36 PM",5,56.3,88,,3.646,,,2024-01-14T23:02:36.000Z
"1/14/2024, 6:05:36 PM",5,56.5,88,,3.647,,,2024-01-14T23:05:36.000Z
"1/14/2024, 6:08:36 PM",5,56.5,88,,3.646,,,2024-01-14T23:08:36.000Z
"1/14/2024, 6:11:36 PM",5,56.7,88,,3.646,,,2024-01-14T23:11:36.000Z
"1/14/2024, 6:14:36 PM",5,56.7,88,,3.647,,,2024-01-14T23:14:36.000Z
"1/14/2024, 6:17:36 PM",5,56.8,88,,3.646,,,2024-01-14T23:17:36.000Z
"1/14/2024, 6:20:36 PM",5,56.8,88.1,,3.646,,,2024-01-14T23:20:36.000Z
"1/14/2024, 6:23:36 PM",5,57,88.1,,3.646,,,2024-01-14T23:23:36.000Z
"1/14/2024, 6:26:36 PM",5,57,88.1,,3.647,,,2024-01-14T23:26:36.000Z
"1/14/2024, 6:29:36 PM",5,57.2,88,,3.646,,,2024-01-14T23:29:36.000Z
"1/14/2024, 6:32:36 PM",5,57.2,88.1,,3.646,,,2024-01-14T23:32:36.000Z
"1/14/2024, 6:35:36 PM",5,57.4,88.1,,3.647,,,2024-01-14T23:35:36.000Z
"1/14/2024, 6:38:36 PM",5,57.4,88.1,,3.647,,,2024-01-14T23:38:36.000Z
"1/14/2024, 6:41:36 PM",5,57.4,88.1,,3.646,,,2024-01-14T23:41:36.000Z
"1/14/2024, 6:44:36 PM",5,57.6,88.1,,3.647,,,2024-01-14T23:44:36.000Z
"1/14/2024, 6:47:36 PM",5,57.6,88.1,,3.647,,,2024-01-14T23:47:36.000Z
"1/14/2024, 6:50:36 PM",5,57.6,88.1,,3.647,,,2024-01-14T23:50:36.000Z
"1/14/2024, 6:53:36 PM",5,57.6,88.1,,3.647,,,2024-01-14T23:53:36.000Z
"1/14/2024, 6:56:36 PM",5,57.7,88.1,,3.647,,,2024-01-14T23:56:36.000Z
"1/14/2024, 6:59:36 PM",5,57.7,88.1,,3.646,,,2024-01-14T23:59:36.000Z
"1/14/2024, 7:02:36 PM",5,57.7,88.1,,3.647,,,2024-01-15T00:02:36.000Z
"1/14/2024, 7:05:36 PM",5,57.7,88.1,,3.646,,,2024-01-15T00:05:36.000Z
"1/14/2024, 7:08:36 PM",5,57.7,88.1,,3.647,,,2024-01-15T00:08:36.000Z
"1/14/2024, 7:11:36 PM",5,57.7,88.2,,3.647,,,2024-01-15T00:11:36.000Z
"1/14/2024, 7:14:36 PM",5,57.9,88.2,,3.647,,,2024-01-15T00:14:36.000Z
"1/14/2024, 7:17:36 PM",5,57.9,88.2,,3.647,,,2024-01-15T00:17:36.000Z
"1/14/2024, 7:20:36 PM",5,58.1,88.2,,3.647,,,2024-01-15T00:20:36.000Z
"1/14/2024, 7:23:36 PM",5,58.1,88.2,,3.647,,,2024-01-15T00:23:36.000Z
"1/14/2024, 7:26:36 PM",5,58.1,88.2,,3.647,,,2024-01-15T00:26:36.000Z
"1/14/2024, 7:29:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:29:36.000Z
"1/14/2024, 7:32:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:32:36.000Z
"1/14/2024, 7:35:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:35:36.000Z
"1/14/2024, 7:38:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:38:36.000Z
"1/14/2024, 7:41:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:41:36.000Z
"1/14/2024, 7:44:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:44:36.000Z
"1/14/2024, 7:47:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:47:36.000Z
"1/14/2024, 7:50:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:50:36.000Z
"1/14/2024, 7:53:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:53:36.000Z
"1/14/2024, 7:56:36 PM",5,58.3,88.2,,3.647,,,2024-01-15T00:56:36.000Z
"1/14/2024, 7:59:36 PM",5,58.5,88.2,,3.647,,,2024-01-15T00:59:36.000Z
"1/14/2024, 8:02:36 PM",5,58.5,88.2,,3.647,,,2024-01-15T01:02:36.000Z
"1/14/2024, 8:05:36 PM",5,58.5,88.2,,3.647,,,2024-01-15T01:05:36.000Z
"1/14/2024, 8:08:36 PM",4,58.5,88.2,,3.647,,,2024-01-15T01:08:36.000Z
"1/14/2024, 8:11:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:11:36.000Z
"1/14/2024, 8:14:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:14:36.000Z
"1/14/2024, 8:17:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:17:36.000Z
"1/14/2024, 8:20:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:20:36.000Z
"1/14/2024, 8:23:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:23:36.000Z
"1/14/2024, 8:26:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:26:36.000Z
"1/14/2024, 8:29:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:29:36.000Z
"1/14/2024, 8:32:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:32:36.000Z
"1/14/2024, 8:35:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:35:36.000Z
"1/14/2024, 8:38:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:38:36.000Z
"1/14/2024, 8:41:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:41:36.000Z
"1/14/2024, 8:44:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:44:36.000Z
"1/14/2024, 8:47:36 PM",4,58.6,88.3,,3.647,,,2024-01-15T01:47:36.000Z
"1/14/2024, 8:50:36 PM",4,58.5,88.3,,3.648,,,2024-01-15T01:50:36.000Z
"1/14/2024, 8:53:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:53:36.000Z
"1/14/2024, 8:56:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:56:36.000Z
"1/14/2024, 8:59:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T01:59:36.000Z
"1/14/2024, 9:02:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:02:36.000Z
"1/14/2024, 9:05:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:05:36.000Z
"1/14/2024, 9:08:36 PM",4,58.5,88.3,,3.648,,,2024-01-15T02:08:36.000Z
"1/14/2024, 9:11:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:11:36.000Z
"1/14/2024, 9:14:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:14:36.000Z
"1/14/2024, 9:17:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:17:36.000Z
"1/14/2024, 9:20:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:20:36.000Z
"1/14/2024, 9:23:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:23:36.000Z
"1/14/2024, 9:26:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:26:36.000Z
"1/14/2024, 9:29:36 PM",4,58.5,88.3,,3.647,,,2024-01-15T02:29:36.000Z
"1/14/2024, 9:32:36 PM",4,58.3,88.3,,3.647,,,2024-01-15T02:32:36.000Z
"1/14/2024, 9:35:36 PM",4,58.3,88.3,,3.647,,,2024-01-15T02:35:36.000Z
"1/14/2024, 9:38:36 PM",4,58.3,88.3,,3.647,,,2024-01-15T02:38:36.000Z
"1/14/2024, 9:41:36 PM",4,58.3,88.3,,3.648,,,2024-01-15T02:41:36.000Z
"1/14/2024, 9:44:36 PM",4,58.1,88.3,,3.647,,,2024-01-15T02:44:36.000Z
"1/14/2024, 9:47:36 PM",4,58.1,88.3,,3.647,,,2024-01-15T02:47:36.000Z
"1/14/2024, 9:50:36 PM",4,58.1,88.3,,3.647,,,2024-01-15T02:50:36.000Z
"1/14/2024, 9:53:36 PM",4,58.1,88.3,,3.647,,,2024-01-15T02:53:36.000Z
"1/14/2024, 9:56:36 PM",4,58.1,88.3,,3.647,,,2024-01-15T02:56:36.000Z
"1/14/2024, 9:59:36 PM",4,57.9,88.3,,3.647,,,2024-01-15T02:59:36.000Z
"1/14/2024, 10:02:36 PM",4,57.9,88.3,,3.647,,,2024-01-15T03:02:36.000Z
"1/14/2024, 10:05:36 PM",4,57.9,88.3,,3.647,,,2024-01-15T03:05:36.000Z
"1/14/2024, 10:08:36 PM",4,57.9,88.3,,3.647,,,2024-01-15T03:08:36.000Z
"1/14/2024, 10:11:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:11:36.000Z
"1/14/2024, 10:14:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:14:36.000Z
"1/14/2024, 10:17:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:17:36.000Z
"1/14/2024, 10:20:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:20:36.000Z
"1/14/2024, 10:23:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:23:36.000Z
"1/14/2024, 10:26:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:26:36.000Z
"1/14/2024, 10:29:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:29:36.000Z
"1/14/2024, 10:32:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:32:36.000Z
"1/14/2024, 10:35:36 PM",4,57.7,88.3,,3.647,,,2024-01-15T03:35:36.000Z
"1/14/2024, 10:38:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:38:36.000Z
"1/14/2024, 10:41:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:41:36.000Z
"1/14/2024, 10:44:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:44:36.000Z
"1/14/2024, 10:47:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:47:36.000Z
"1/14/2024, 10:50:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:50:36.000Z
"1/14/2024, 10:53:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:53:36.000Z
"1/14/2024, 10:56:36 PM",4,57.6,88.3,,3.647,,,2024-01-15T03:56:36.000Z
"1/14/2024, 10:59:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T03:59:36.000Z
"1/14/2024, 11:02:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:02:36.000Z
"1/14/2024, 11:05:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:05:36.000Z
"1/14/2024, 11:08:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:08:36.000Z
"1/14/2024, 11:11:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:11:36.000Z
"1/14/2024, 11:14:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:14:36.000Z
"1/14/2024, 11:17:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:17:36.000Z
"1/14/2024, 11:20:36 PM",4,57.4,88.3,,3.646,,,2024-01-15T04:20:36.000Z
"1/14/2024, 11:23:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:23:36.000Z
"1/14/2024, 11:26:36 PM",4,57.4,88.3,,3.647,,,2024-01-15T04:26:36.000Z
"1/14/2024, 11:29:36 PM",4,57.2,88.3,,3.647,,,2024-01-15T04:29:36.000Z
"1/14/2024, 11:32:36 PM",4,57,88.3,,3.647,,,2024-01-15T04:32:36.000Z
"1/14/2024, 11:35:36 PM",4,56.8,88.3,,3.646,,,2024-01-15T04:35:36.000Z
"1/14/2024, 11:38:36 PM",4,56.7,88.2,,3.647,,,2024-01-15T04:38:36.000Z
"1/14/2024, 11:41:36 PM",4,56.5,88.2,,3.647,,,2024-01-15T04:41:36.000Z
"1/14/2024, 11:44:36 PM",4,56.3,88.2,,3.647,,,2024-01-15T04:44:36.000Z
"1/14/2024, 11:47:36 PM",4,56.1,88.2,,3.647,,,2024-01-15T04:47:36.000Z
"1/14/2024, 11:50:36 PM",4,56.1,88.2,,3.647,,,2024-01-15T04:50:36.000Z
"1/14/2024, 11:53:36 PM",4,55.9,88.2,,3.646,,,2024-01-15T04:53:36.000Z
"1/14/2024, 11:56:36 PM",4,55.9,88.2,,3.647,,,2024-01-15T04:56:36.000Z
"1/14/2024, 11:59:36 PM",4,55.8,88.2,,3.646,,,2024-01-15T04:59:36.000Z
"1/15/2024, 12:02:36 AM",4,55.8,88.2,,3.647,,,2024-01-15T05:02:36.000Z
"1/15/2024, 12:05:36 AM",4,55.8,88.2,,3.647,,,2024-01-15T05:05:36.000Z
"1/15/2024, 12:08:36 AM",4,55.6,88.2,,3.646,,,2024-01-15T05:08:36.000Z
"1/15/2024, 12:11:36 AM",4,55.6,88.1,,3.646,,,2024-01-15T05:11:36.000Z
"1/15/2024, 12:14:36 AM",4,55.6,88.1,,3.647,,,2024-01-15T05:14:36.000Z
"1/15/2024, 12:17:36 AM",4,55.6,88.2,,3.646,,,2024-01-15T05:17:36.000Z
"1/15/2024, 12:20:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T05:20:36.000Z
"1/15/2024, 12:23:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T05:23:36.000Z
"1/15/2024, 12:26:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T05:26:36.000Z
"1/15/2024, 12:29:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T05:29:36.000Z
"1/15/2024, 12:32:36 AM",4,55.2,88.1,,3.646,,,2024-01-15T05:32:36.000Z
"1/15/2024, 12:35:36 AM",4,55.2,88.1,,3.646,,,2024-01-15T05:35:36.000Z
"1/15/2024, 12:38:36 AM",4,55,88.1,,3.646,,,2024-01-15T05:38:36.000Z
"1/15/2024, 12:41:36 AM",4,55,88.1,,3.646,,,2024-01-15T05:41:36.000Z
"1/15/2024, 12:44:36 AM",4,55,88.1,,3.646,,,2024-01-15T05:44:36.000Z
"1/15/2024, 12:47:36 AM",4,55,88.2,,3.646,,,2024-01-15T05:47:36.000Z
"1/15/2024, 12:50:36 AM",4,55,88.2,,3.646,,,2024-01-15T05:50:36.000Z
"1/15/2024, 12:53:36 AM",4,55,88.2,,3.646,,,2024-01-15T05:53:36.000Z
"1/15/2024, 12:56:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T05:56:36.000Z
"1/15/2024, 12:59:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T05:59:36.000Z
"1/15/2024, 1:02:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T06:02:36.000Z
"1/15/2024, 1:05:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T06:05:36.000Z
"1/15/2024, 1:08:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T06:08:36.000Z
"1/15/2024, 1:11:36 AM",4,55.2,88.2,,3.646,,,2024-01-15T06:11:36.000Z
"1/15/2024, 1:14:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T06:14:36.000Z
"1/15/2024, 1:17:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T06:17:36.000Z
"1/15/2024, 1:20:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T06:20:36.000Z
"1/15/2024, 1:23:36 AM",4,55.4,88.2,,3.646,,,2024-01-15T06:23:36.000Z
"1/15/2024, 1:26:36 AM",4,55.6,88.2,,3.646,,,2024-01-15T06:26:36.000Z
"1/15/2024, 1:29:36 AM",4,55.6,88.2,,3.646,,,2024-01-15T06:29:36.000Z
"1/15/2024, 1:32:36 AM",4,55.6,88.2,,3.646,,,2024-01-15T06:32:36.000Z
"1/15/2024, 1:35:36 AM",4,55.6,88.3,,3.646,,,2024-01-15T06:35:36.000Z
"1/15/2024, 1:38:36 AM",4,55.6,88.3,,3.646,,,2024-01-15T06:38:36.000Z
"1/15/2024, 1:41:36 AM",4,55.8,88.3,,3.646,,,2024-01-15T06:41:36.000Z
"1/15/2024, 1:44:36 AM",4,55.8,88.3,,3.646,,,2024-01-15T06:44:36.000Z
"1/15/2024, 1:47:36 AM",4,55.8,88.3,,3.645,,,2024-01-15T06:47:36.000Z
"1/15/2024, 1:50:36 AM",4,55.8,88.3,,3.646,,,2024-01-15T06:50:36.000Z
"1/15/2024, 1:53:36 AM",4,55.8,88.3,,3.646,,,2024-01-15T06:53:36.000Z
"1/15/2024, 1:56:36 AM",4,55.9,88.3,,3.646,,,2024-01-15T06:56:36.000Z
"1/15/2024, 1:59:36 AM",4,55.9,88.3,,3.646,,,2024-01-15T06:59:36.000Z
"1/15/2024, 2:02:36 AM",4,56.1,88.3,,3.646,,,2024-01-15T07:02:36.000Z
"1/15/2024, 2:05:36 AM",4,56.1,88.3,,3.646,,,2024-01-15T07:05:36.000Z
"1/15/2024, 2:08:36 AM",4,56.1,88.3,,3.645,,,2024-01-15T07:08:36.000Z
"1/15/2024, 2:11:36 AM",4,56.3,88.3,,3.646,,,2024-01-15T07:11:36.000Z
"1/15/2024, 2:14:36 AM",4,56.3,88.3,,3.646,,,2024-01-15T07:14:36.000Z
"1/15/2024, 2:17:36 AM",4,56.3,88.3,,3.646,,,2024-01-15T07:17:36.000Z
"1/15/2024, 2:20:36 AM",4,56.5,88.3,,3.646,,,2024-01-15T07:20:36.000Z
"1/15/2024, 2:23:36 AM",4,56.5,88.3,,3.646,,,2024-01-15T07:23:36.000Z
"1/15/2024, 2:26:36 AM",4,56.7,88.4,,3.646,,,2024-01-15T07:26:36.000Z
"1/15/2024, 2:29:36 AM",4,56.7,88.4,,3.646,,,2024-01-15T07:29:36.000Z
"1/15/2024, 2:32:36 AM",4,56.8,88.4,,3.646,,,2024-01-15T07:32:36.000Z
"1/15/2024, 2:35:36 AM",4,56.8,88.4,,3.646,,,2024-01-15T07:35:36.000Z
"1/15/2024, 2:38:36 AM",4,57,88.4,,3.646,,,2024-01-15T07:38:36.000Z
"1/15/2024, 2:41:36 AM",4,57,88.4,,3.646,,,2024-01-15T07:41:36.000Z
"1/15/2024, 2:44:36 AM",4,57.2,88.4,,3.646,,,2024-01-15T07:44:36.000Z
"1/15/2024, 2:47:36 AM",4,57.2,88.5,,3.646,,,2024-01-15T07:47:36.000Z
"1/15/2024, 2:50:36 AM",4,57.2,88.4,,3.646,,,2024-01-15T07:50:36.000Z
"1/15/2024, 2:53:36 AM",4,57.2,88.4,,3.646,,,2024-01-15T07:53:36.000Z
"1/15/2024, 2:56:36 AM",4,57.4,88.4,,3.646,,,2024-01-15T07:56:36.000Z
"1/15/2024, 2:59:36 AM",4,57.4,88.4,,3.646,,,2024-01-15T07:59:36.000Z
"1/15/2024, 3:02:36 AM",4,57.4,88.4,,3.646,,,2024-01-15T08:02:36.000Z
