Instrument:,H2S-200602855,,,,
Time Zone Offset (Minutes):,-300,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\Documents\Aculog NH3\H2S-200602855_4_22_2022, 1_34_43 PM --- 4_29_2022, 9_09_43 AM.acrudata",,,,
Session ID:,45880,,,,
Session 1st Title:,"H2S-200602855_4_22_2022, 1_34_43 PM --- 4_29_2022, 9_09_43 AM",,,,
Session Start:,"4/22/2022, 12:34:43 PM",,,,
Session End:,"4/29/2022, 8:09:43 AM",,,,
,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),H2S (PPM),ISO time
"4/22/2022, 12:34:43 PM",3.619,73.8,63.1,1,2022-04-22T17:34:43.000Z
"4/22/2022, 12:39:43 PM",3.618,79.5,63.2,0,2022-04-22T17:39:43.000Z
"4/22/2022, 12:44:43 PM",3.618,80.8,63,0,2022-04-22T17:44:43.000Z
"4/22/2022, 12:49:43 PM",3.618,81.9,63.1,1,2022-04-22T17:49:43.000Z
"4/22/2022, 12:54:43 PM",3.618,82.9,63.3,2,2022-04-22T17:54:43.000Z
"4/22/2022, 12:59:43 PM",3.618,84,63.4,2,2022-04-22T17:59:43.000Z
"4/22/2022, 1:04:43 PM",3.618,85.1,63.6,2,2022-04-22T18:04:43.000Z
"4/22/2022, 1:09:43 PM",3.618,86,63.7,2,2022-04-22T18:09:43.000Z
"4/22/2022, 1:14:43 PM",3.617,86.9,63.9,2,2022-04-22T18:14:43.000Z
"4/22/2022, 1:19:43 PM",3.618,87.6,64,2,2022-04-22T18:19:43.000Z
"4/22/2022, 1:24:43 PM",3.617,88.5,64.1,3,2022-04-22T18:24:43.000Z
"4/22/2022, 1:29:43 PM",3.618,89.1,64.2,3,2022-04-22T18:29:43.000Z
"4/22/2022, 1:34:43 PM",3.618,89.6,64.3,2,2022-04-22T18:34:43.000Z
"4/22/2022, 1:39:43 PM",3.618,90,64.4,2,2022-04-22T18:39:43.000Z
"4/22/2022, 1:44:43 PM",3.618,90.3,64.4,3,2022-04-22T18:44:43.000Z
"4/22/2022, 1:49:43 PM",3.618,90.7,64.5,4,2022-04-22T18:49:43.000Z
"4/22/2022, 1:54:43 PM",3.618,90.9,64.5,3,2022-04-22T18:54:43.000Z
"4/22/2022, 1:59:43 PM",3.618,91.2,64.5,3,2022-04-22T18:59:43.000Z
"4/22/2022, 2:04:43 PM",3.618,91.4,64.5,4,2022-04-22T19:04:43.000Z
"4/22/2022, 2:09:43 PM",3.619,91.8,64.5,3,2022-04-22T19:09:43.000Z
"4/22/2022, 2:14:43 PM",3.619,91.9,64.6,4,2022-04-22T19:14:43.000Z
"4/22/2022, 2:19:43 PM",3.619,92.1,64.5,2,2022-04-22T19:19:43.000Z
"4/22/2022, 2:24:43 PM",3.619,92.3,64.5,3,2022-04-22T19:24:43.000Z
"4/22/2022, 2:29:43 PM",3.619,92.5,64.5,3,2022-04-22T19:29:43.000Z
"4/22/2022, 2:34:43 PM",3.619,92.7,64.5,4,2022-04-22T19:34:43.000Z
"4/22/2022, 2:39:43 PM",3.619,92.7,64.5,3,2022-04-22T19:39:43.000Z
"4/22/2022, 2:44:43 PM",3.62,92.8,64.4,4,2022-04-22T19:44:43.000Z
"4/22/2022, 2:49:43 PM",3.62,92.8,64.4,5,2022-04-22T19:49:43.000Z
"4/22/2022, 2:54:43 PM",3.62,93,64.3,4,2022-04-22T19:54:43.000Z
"4/22/2022, 2:59:43 PM",3.62,93.2,64.3,4,2022-04-22T19:59:43.000Z
"4/22/2022, 3:04:43 PM",3.62,93.4,64.2,3,2022-04-22T20:04:43.000Z
"4/22/2022, 3:09:43 PM",3.62,93.4,64.2,3,2022-04-22T20:09:43.000Z
"4/22/2022, 3:14:43 PM",3.621,93.4,64.1,4,2022-04-22T20:14:43.000Z
"4/22/2022, 3:19:43 PM",3.621,93.4,64,3,2022-04-22T20:19:43.000Z
"4/22/2022, 3:24:43 PM",3.621,93.4,64,4,2022-04-22T20:24:43.000Z
"4/22/2022, 3:29:43 PM",3.621,93.4,63.9,2,2022-04-22T20:29:43.000Z
"4/22/2022, 3:34:43 PM",3.621,93.2,63.8,3,2022-04-22T20:34:43.000Z
"4/22/2022, 3:39:43 PM",3.621,92.8,63.8,5,2022-04-22T20:39:43.000Z
"4/22/2022, 3:44:43 PM",3.622,92.5,63.7,1,2022-04-22T20:44:43.000Z
"4/22/2022, 3:49:43 PM",3.621,92.3,63.6,4,2022-04-22T20:49:43.000Z
"4/22/2022, 3:54:43 PM",3.622,92.5,63.6,3,2022-04-22T20:54:43.000Z
"4/22/2022, 3:59:43 PM",3.622,92.1,63.6,2,2022-04-22T20:59:43.000Z
"4/22/2022, 4:04:43 PM",3.622,91.8,63.5,3,2022-04-22T21:04:43.000Z
"4/22/2022, 4:09:43 PM",3.622,91.6,63.5,3,2022-04-22T21:09:43.000Z
"4/22/2022, 4:14:43 PM",3.623,91,63.4,2,2022-04-22T21:14:43.000Z
"4/22/2022, 4:19:43 PM",3.623,90.5,63.4,3,2022-04-22T21:19:43.000Z
"4/22/2022, 4:24:43 PM",3.623,90.1,63.3,3,2022-04-22T21:24:43.000Z
"4/22/2022, 4:29:43 PM",3.623,89.8,63.3,2,2022-04-22T21:29:43.000Z
"4/22/2022, 4:34:43 PM",3.623,89.4,63.3,4,2022-04-22T21:34:43.000Z
"4/22/2022, 4:39:43 PM",3.623,89.1,63.3,4,2022-04-22T21:39:43.000Z
"4/22/2022, 4:44:43 PM",3.623,88.7,63.4,4,2022-04-22T21:44:43.000Z
"4/22/2022, 4:49:43 PM",3.624,88.5,63.5,4,2022-04-22T21:49:43.000Z
"4/22/2022, 4:54:43 PM",3.624,88.3,63.6,4,2022-04-22T21:54:43.000Z
"4/22/2022, 4:59:43 PM",3.623,88,63.7,3,2022-04-22T21:59:43.000Z
"4/22/2022, 5:04:43 PM",3.624,87.4,63.8,3,2022-04-22T22:04:43.000Z
"4/22/2022, 5:09:43 PM",3.624,87.1,63.9,3,2022-04-22T22:09:43.000Z
"4/22/2022, 5:14:43 PM",3.624,86.5,64,3,2022-04-22T22:14:43.000Z
"4/22/2022, 5:19:43 PM",3.624,86,64,3,2022-04-22T22:19:43.000Z
"4/22/2022, 5:24:43 PM",3.625,85.8,64.2,3,2022-04-22T22:24:43.000Z
"4/22/2022, 5:29:43 PM",3.625,85.5,64.3,3,2022-04-22T22:29:43.000Z
"4/22/2022, 5:34:43 PM",3.625,85.1,64.4,4,2022-04-22T22:34:43.000Z
"4/22/2022, 5:39:43 PM",3.625,84.9,64.4,4,2022-04-22T22:39:43.000Z
"4/22/2022, 5:44:43 PM",3.625,84.9,64.6,3,2022-04-22T22:44:43.000Z
"4/22/2022, 5:49:43 PM",3.625,84.7,64.7,3,2022-04-22T22:49:43.000Z
"4/22/2022, 5:54:43 PM",3.625,84.7,64.8,3,2022-04-22T22:54:43.000Z
"4/22/2022, 5:59:43 PM",3.625,84.4,64.9,3,2022-04-22T22:59:43.000Z
"4/22/2022, 6:04:43 PM",3.625,84,64.9,3,2022-04-22T23:04:43.000Z
"4/22/2022, 6:09:43 PM",3.625,83.7,65,3,2022-04-22T23:09:43.000Z
"4/22/2022, 6:14:43 PM",3.625,83.3,65.1,3,2022-04-22T23:14:43.000Z
"4/22/2022, 6:19:43 PM",3.625,83.1,65.2,3,2022-04-22T23:19:43.000Z
"4/22/2022, 6:24:43 PM",3.626,82.6,65.3,3,2022-04-22T23:24:43.000Z
"4/22/2022, 6:29:43 PM",3.626,82.4,65.3,3,2022-04-22T23:29:43.000Z
"4/22/2022, 6:34:43 PM",3.625,81.9,65.4,3,2022-04-22T23:34:43.000Z
"4/22/2022, 6:39:43 PM",3.626,81.7,65.5,4,2022-04-22T23:39:43.000Z
"4/22/2022, 6:44:43 PM",3.626,81.3,65.5,3,2022-04-22T23:44:43.000Z
"4/22/2022, 6:49:43 PM",3.626,81.1,65.6,3,2022-04-22T23:49:43.000Z
"4/22/2022, 6:54:43 PM",3.626,80.8,65.7,3,2022-04-22T23:54:43.000Z
"4/22/2022, 6:59:43 PM",3.626,80.4,65.8,3,2022-04-22T23:59:43.000Z
"4/22/2022, 7:04:43 PM",3.626,80.1,65.8,3,2022-04-23T00:04:43.000Z
"4/22/2022, 7:09:43 PM",3.626,79.9,65.9,3,2022-04-23T00:09:43.000Z
"4/22/2022, 7:14:43 PM",3.626,79.5,65.9,3,2022-04-23T00:14:43.000Z
"4/22/2022, 7:19:43 PM",3.626,79.3,66,3,2022-04-23T00:19:43.000Z
"4/22/2022, 7:24:43 PM",3.626,79,66.1,3,2022-04-23T00:24:43.000Z
"4/22/2022, 7:29:43 PM",3.626,78.6,66.1,3,2022-04-23T00:29:43.000Z
"4/22/2022, 7:34:43 PM",3.626,78.4,66.2,3,2022-04-23T00:34:43.000Z
"4/22/2022, 7:39:43 PM",3.626,78.3,66.3,3,2022-04-23T00:39:43.000Z
"4/22/2022, 7:44:43 PM",3.626,77.9,66.3,3,2022-04-23T00:44:43.000Z
"4/22/2022, 7:49:43 PM",3.627,77.5,66.4,3,2022-04-23T00:49:43.000Z
"4/22/2022, 7:54:43 PM",3.626,77.4,66.5,3,2022-04-23T00:54:43.000Z
"4/22/2022, 7:59:43 PM",3.626,77.2,66.5,3,2022-04-23T00:59:43.000Z
"4/22/2022, 8:04:43 PM",3.627,77,66.6,4,2022-04-23T01:04:43.000Z
"4/22/2022, 8:09:43 PM",3.626,76.8,66.6,3,2022-04-23T01:09:43.000Z
"4/22/2022, 8:14:43 PM",3.626,76.6,66.7,3,2022-04-23T01:14:43.000Z
"4/22/2022, 8:19:43 PM",3.626,76.5,66.7,3,2022-04-23T01:19:43.000Z
"4/22/2022, 8:24:43 PM",3.627,76.5,66.8,3,2022-04-23T01:24:43.000Z
"4/22/2022, 8:29:43 PM",3.626,76.3,66.8,3,2022-04-23T01:29:43.000Z
"4/22/2022, 8:34:43 PM",3.627,76.1,66.9,3,2022-04-23T01:34:43.000Z
"4/22/2022, 8:39:43 PM",3.627,75.9,67,3,2022-04-23T01:39:43.000Z
"4/22/2022, 8:44:43 PM",3.627,75.9,67,4,2022-04-23T01:44:43.000Z
"4/22/2022, 8:49:43 PM",3.627,75.9,67.1,4,2022-04-23T01:49:43.000Z
"4/22/2022, 8:54:43 PM",3.626,75.9,67.1,4,2022-04-23T01:54:43.000Z
"4/22/2022, 8:59:43 PM",3.627,75.7,67.2,4,2022-04-23T01:59:43.000Z
"4/22/2022, 9:04:43 PM",3.626,75.7,67.2,4,2022-04-23T02:04:43.000Z
"4/22/2022, 9:09:43 PM",3.627,75.7,67.3,4,2022-04-23T02:09:43.000Z
"4/22/2022, 9:14:43 PM",3.626,75.6,67.3,4,2022-04-23T02:14:43.000Z
"4/22/2022, 9:19:43 PM",3.626,75.6,67.4,4,2022-04-23T02:19:43.000Z
"4/22/2022, 9:24:43 PM",3.626,75.4,67.5,4,2022-04-23T02:24:43.000Z
"4/22/2022, 9:29:43 PM",3.626,75.4,67.5,4,2022-04-23T02:29:43.000Z
"4/22/2022, 9:34:43 PM",3.626,75.4,67.5,4,2022-04-23T02:34:43.000Z
"4/22/2022, 9:39:43 PM",3.626,75.2,67.6,4,2022-04-23T02:39:43.000Z
"4/22/2022, 9:44:43 PM",3.626,75.2,67.7,4,2022-04-23T02:44:43.000Z
"4/22/2022, 9:49:43 PM",3.626,75.2,67.8,4,2022-04-23T02:49:43.000Z
"4/22/2022, 9:54:43 PM",3.626,75,67.8,4,2022-04-23T02:54:43.000Z
"4/22/2022, 9:59:43 PM",3.626,75,67.8,4,2022-04-23T02:59:43.000Z
"4/22/2022, 10:04:43 PM",3.626,75,67.9,4,2022-04-23T03:04:43.000Z
"4/22/2022, 10:09:43 PM",3.626,74.8,67.9,4,2022-04-23T03:09:43.000Z
"4/22/2022, 10:14:43 PM",3.626,74.7,67.9,4,2022-04-23T03:14:43.000Z
"4/22/2022, 10:19:43 PM",3.626,74.7,68,4,2022-04-23T03:19:43.000Z
"4/22/2022, 10:24:43 PM",3.626,74.7,68,4,2022-04-23T03:24:43.000Z
"4/22/2022, 10:29:43 PM",3.627,74.7,68.1,4,2022-04-23T03:29:43.000Z
"4/22/2022, 10:34:43 PM",3.626,74.7,68.1,4,2022-04-23T03:34:43.000Z
"4/22/2022, 10:39:43 PM",3.626,74.7,68.2,4,2022-04-23T03:39:43.000Z
"4/22/2022, 10:44:43 PM",3.626,74.5,68.2,4,2022-04-23T03:44:43.000Z
"4/22/2022, 10:49:43 PM",3.626,74.3,68.3,4,2022-04-23T03:49:43.000Z
"4/22/2022, 10:54:43 PM",3.626,74.3,68.3,4,2022-04-23T03:54:43.000Z
"4/22/2022, 10:59:43 PM",3.626,74.3,68.4,4,2022-04-23T03:59:43.000Z
"4/22/2022, 11:04:43 PM",3.626,74.3,68.4,4,2022-04-23T04:04:43.000Z
"4/22/2022, 11:09:43 PM",3.626,74.1,68.4,4,2022-04-23T04:09:43.000Z
"4/22/2022, 11:14:43 PM",3.626,73.9,68.5,4,2022-04-23T04:14:43.000Z
"4/22/2022, 11:19:43 PM",3.626,73.9,68.5,4,2022-04-23T04:19:43.000Z
"4/22/2022, 11:24:43 PM",3.626,73.9,68.5,4,2022-04-23T04:24:43.000Z
"4/22/2022, 11:29:43 PM",3.626,73.9,68.6,4,2022-04-23T04:29:43.000Z
"4/22/2022, 11:34:43 PM",3.626,74.1,68.6,4,2022-04-23T04:34:43.000Z
"4/22/2022, 11:39:43 PM",3.626,73.9,68.7,4,2022-04-23T04:39:43.000Z
"4/22/2022, 11:44:43 PM",3.626,73.9,68.7,3,2022-04-23T04:44:43.000Z
"4/22/2022, 11:49:43 PM",3.625,73.8,68.7,4,2022-04-23T04:49:43.000Z
"4/22/2022, 11:54:43 PM",3.626,73.8,68.8,4,2022-04-23T04:54:43.000Z
"4/22/2022, 11:59:43 PM",3.626,73.8,68.8,4,2022-04-23T04:59:43.000Z
"4/23/2022, 12:04:43 AM",3.626,73.8,68.8,4,2022-04-23T05:04:43.000Z
"4/23/2022, 12:09:43 AM",3.626,73.8,68.9,4,2022-04-23T05:09:43.000Z
"4/23/2022, 12:14:43 AM",3.626,73.8,68.9,4,2022-04-23T05:14:43.000Z
"4/23/2022, 12:19:43 AM",3.626,73.8,69,4,2022-04-23T05:19:43.000Z
"4/23/2022, 12:24:43 AM",3.626,73.9,69,4,2022-04-23T05:24:43.000Z
"4/23/2022, 12:29:43 AM",3.626,73.9,69.1,4,2022-04-23T05:29:43.000Z
"4/23/2022, 12:34:43 AM",3.626,73.9,69.1,4,2022-04-23T05:34:43.000Z
"4/23/2022, 12:39:43 AM",3.625,73.8,69.1,4,2022-04-23T05:39:43.000Z
"4/23/2022, 12:44:43 AM",3.626,73.8,69.1,4,2022-04-23T05:44:43.000Z
"4/23/2022, 12:49:43 AM",3.625,73.6,69.2,4,2022-04-23T05:49:43.000Z
"4/23/2022, 12:54:43 AM",3.626,73.6,69.2,4,2022-04-23T05:54:43.000Z
"4/23/2022, 12:59:43 AM",3.626,73.6,69.3,3,2022-04-23T05:59:43.000Z
"4/23/2022, 1:04:43 AM",3.626,73.6,69.3,4,2022-04-23T06:04:43.000Z
"4/23/2022, 1:09:43 AM",3.626,73.4,69.3,4,2022-04-23T06:09:43.000Z
"4/23/2022, 1:14:43 AM",3.626,73,69.3,3,2022-04-23T06:14:43.000Z
"4/23/2022, 1:19:43 AM",3.626,73,69.3,3,2022-04-23T06:19:43.000Z
"4/23/2022, 1:24:43 AM",3.626,72.7,69.4,3,2022-04-23T06:24:43.000Z
"4/23/2022, 1:29:43 AM",3.626,72.3,69.4,3,2022-04-23T06:29:43.000Z
"4/23/2022, 1:34:43 AM",3.626,72.1,69.4,3,2022-04-23T06:34:43.000Z
"4/23/2022, 1:39:43 AM",3.626,72.1,69.5,3,2022-04-23T06:39:43.000Z
"4/23/2022, 1:44:43 AM",3.626,71.8,69.5,3,2022-04-23T06:44:43.000Z
"4/23/2022, 1:49:43 AM",3.626,71.6,69.6,3,2022-04-23T06:49:43.000Z
"4/23/2022, 1:54:43 AM",3.625,71.6,69.6,3,2022-04-23T06:54:43.000Z
"4/23/2022, 1:59:43 AM",3.626,71.4,69.6,3,2022-04-23T06:59:43.000Z
"4/23/2022, 2:04:43 AM",3.626,71.4,69.7,3,2022-04-23T07:04:43.000Z
"4/23/2022, 2:09:43 AM",3.626,71.2,69.7,3,2022-04-23T07:09:43.000Z
"4/23/2022, 2:14:43 AM",3.626,71.1,69.8,3,2022-04-23T07:14:43.000Z
"4/23/2022, 2:19:43 AM",3.626,71.1,69.8,3,2022-04-23T07:19:43.000Z
"4/23/2022, 2:24:43 AM",3.626,70.9,69.8,3,2022-04-23T07:24:43.000Z
"4/23/2022, 2:29:43 AM",3.626,70.9,69.9,3,2022-04-23T07:29:43.000Z
"4/23/2022, 2:34:43 AM",3.626,70.7,69.9,3,2022-04-23T07:34:43.000Z
"4/23/2022, 2:39:43 AM",3.626,70.5,69.9,3,2022-04-23T07:39:43.000Z
"4/23/2022, 2:44:43 AM",3.626,70.5,70,3,2022-04-23T07:44:43.000Z
"4/23/2022, 2:49:43 AM",3.626,70.2,70,3,2022-04-23T07:49:43.000Z
"4/23/2022, 2:54:43 AM",3.626,70.2,70,3,2022-04-23T07:54:43.000Z
"4/23/2022, 2:59:43 AM",3.626,70.2,70,3,2022-04-23T07:59:43.000Z
"4/23/2022, 3:04:43 AM",3.626,70.2,70.1,3,2022-04-23T08:04:43.000Z
"4/23/2022, 3:09:43 AM",3.627,70.2,70.1,4,2022-04-23T08:09:43.000Z
"4/23/2022, 3:14:43 AM",3.626,70.2,70.2,4,2022-04-23T08:14:43.000Z
"4/23/2022, 3:19:43 AM",3.626,70.2,70.1,4,2022-04-23T08:19:43.000Z
"4/23/2022, 3:24:43 AM",3.626,70.2,70.2,4,2022-04-23T08:24:43.000Z
"4/23/2022, 3:29:43 AM",3.626,70.2,70.2,4,2022-04-23T08:29:43.000Z
"4/23/2022, 3:34:43 AM",3.626,70.3,70.2,4,2022-04-23T08:34:43.000Z
"4/23/2022, 3:39:43 AM",3.626,70.3,70.3,4,2022-04-23T08:39:43.000Z
"4/23/2022, 3:44:43 AM",3.626,70.2,70.3,4,2022-04-23T08:44:43.000Z
"4/23/2022, 3:49:43 AM",3.626,70.2,70.3,4,2022-04-23T08:49:43.000Z
"4/23/2022, 3:54:43 AM",3.626,70,70.3,3,2022-04-23T08:54:43.000Z
"4/23/2022, 3:59:43 AM",3.626,69.8,70.3,3,2022-04-23T08:59:43.000Z
"4/23/2022, 4:04:43 AM",3.626,70,70.4,4,2022-04-23T09:04:43.000Z
"4/23/2022, 4:09:43 AM",3.626,70,70.4,4,2022-04-23T09:09:43.000Z
"4/23/2022, 4:14:43 AM",3.626,70,70.5,3,2022-04-23T09:14:43.000Z
"4/23/2022, 4:19:43 AM",3.626,70,70.5,3,2022-04-23T09:19:43.000Z
"4/23/2022, 4:24:43 AM",3.626,69.8,70.5,3,2022-04-23T09:24:43.000Z
"4/23/2022, 4:29:43 AM",3.626,69.8,70.6,3,2022-04-23T09:29:43.000Z
"4/23/2022, 4:34:43 AM",3.626,69.8,70.6,3,2022-04-23T09:34:43.000Z
"4/23/2022, 4:39:43 AM",3.626,69.8,70.6,3,2022-04-23T09:39:43.000Z
"4/23/2022, 4:44:43 AM",3.626,69.8,70.6,3,2022-04-23T09:44:43.000Z
"4/23/2022, 4:49:43 AM",3.626,69.8,70.6,3,2022-04-23T09:49:43.000Z
"4/23/2022, 4:54:43 AM",3.626,69.8,70.7,3,2022-04-23T09:54:43.000Z
"4/23/2022, 4:59:43 AM",3.626,69.8,70.7,3,2022-04-23T09:59:43.000Z
"4/23/2022, 5:04:43 AM",3.626,69.8,70.8,4,2022-04-23T10:04:43.000Z
"4/23/2022, 5:09:43 AM",3.626,69.8,70.8,3,2022-04-23T10:09:43.000Z
"4/23/2022, 5:14:43 AM",3.625,69.8,70.7,4,2022-04-23T10:14:43.000Z
"4/23/2022, 5:19:43 AM",3.626,69.8,70.7,3,2022-04-23T10:19:43.000Z
"4/23/2022, 5:24:43 AM",3.626,70,70.8,4,2022-04-23T10:24:43.000Z
"4/23/2022, 5:29:43 AM",3.626,69.8,70.8,3,2022-04-23T10:29:43.000Z
"4/23/2022, 5:34:43 AM",3.626,69.6,70.7,4,2022-04-23T10:34:43.000Z
"4/23/2022, 5:39:43 AM",3.625,69.6,70.8,4,2022-04-23T10:39:43.000Z
"4/23/2022, 5:44:43 AM",3.625,69.6,70.9,3,2022-04-23T10:44:43.000Z
"4/23/2022, 5:49:43 AM",3.626,69.4,70.9,3,2022-04-23T10:49:43.000Z
"4/23/2022, 5:54:43 AM",3.626,69.4,70.9,4,2022-04-23T10:54:43.000Z
"4/23/2022, 5:59:43 AM",3.625,69.4,70.9,4,2022-04-23T10:59:43.000Z
"4/23/2022, 6:04:43 AM",3.625,69.4,70.9,4,2022-04-23T11:04:43.000Z
"4/23/2022, 6:09:43 AM",3.625,69.4,71,4,2022-04-23T11:09:43.000Z
"4/23/2022, 6:14:43 AM",3.625,69.4,71,3,2022-04-23T11:14:43.000Z
"4/23/2022, 6:19:43 AM",3.626,69.6,71,4,2022-04-23T11:19:43.000Z
"4/23/2022, 6:24:43 AM",3.625,69.6,71,4,2022-04-23T11:24:43.000Z
"4/23/2022, 6:29:43 AM",3.625,69.8,71.1,4,2022-04-23T11:29:43.000Z
"4/23/2022, 6:34:43 AM",3.625,70.2,71.1,4,2022-04-23T11:34:43.000Z
"4/23/2022, 6:39:43 AM",3.625,70.3,71.1,4,2022-04-23T11:39:43.000Z
"4/23/2022, 6:44:43 AM",3.625,70.7,71.2,4,2022-04-23T11:44:43.000Z
"4/23/2022, 6:49:43 AM",3.625,70.9,71.2,4,2022-04-23T11:49:43.000Z
"4/23/2022, 6:54:43 AM",3.625,71.1,71.2,4,2022-04-23T11:54:43.000Z
"4/23/2022, 6:59:43 AM",3.625,71.2,71.2,4,2022-04-23T11:59:43.000Z
"4/23/2022, 7:04:43 AM",3.625,71.6,71.2,4,2022-04-23T12:04:43.000Z
"4/23/2022, 7:09:43 AM",3.625,72.1,71.3,4,2022-04-23T12:09:43.000Z
"4/23/2022, 7:14:43 AM",3.625,72.7,71.3,4,2022-04-23T12:14:43.000Z
"4/23/2022, 7:19:43 AM",3.625,73,71.3,4,2022-04-23T12:19:43.000Z
"4/23/2022, 7:24:43 AM",3.625,73.4,71.3,4,2022-04-23T12:24:43.000Z
"4/23/2022, 7:29:43 AM",3.625,73.8,71.3,4,2022-04-23T12:29:43.000Z
"4/23/2022, 7:34:43 AM",3.625,74.1,71.4,4,2022-04-23T12:34:43.000Z
"4/23/2022, 7:39:43 AM",3.624,74.7,71.4,4,2022-04-23T12:39:43.000Z
"4/23/2022, 7:44:43 AM",3.624,75,71.4,4,2022-04-23T12:44:43.000Z
"4/23/2022, 7:49:43 AM",3.624,75.6,71.5,4,2022-04-23T12:49:43.000Z
"4/23/2022, 7:54:43 AM",3.624,75.7,71.5,3,2022-04-23T12:54:43.000Z
"4/23/2022, 7:59:43 AM",3.624,76.3,71.6,4,2022-04-23T12:59:43.000Z
"4/23/2022, 8:04:43 AM",3.624,76.8,71.6,4,2022-04-23T13:04:43.000Z
"4/23/2022, 8:09:43 AM",3.624,77.5,71.7,4,2022-04-23T13:09:43.000Z
"4/23/2022, 8:14:43 AM",3.624,78.1,71.7,4,2022-04-23T13:14:43.000Z
"4/23/2022, 8:19:43 AM",3.624,78.4,71.7,4,2022-04-23T13:19:43.000Z
"4/23/2022, 8:24:43 AM",3.624,79,71.7,4,2022-04-23T13:24:43.000Z
"4/23/2022, 8:29:43 AM",3.624,79.5,71.7,4,2022-04-23T13:29:43.000Z
"4/23/2022, 8:34:43 AM",3.623,80.1,71.8,4,2022-04-23T13:34:43.000Z
"4/23/2022, 8:39:43 AM",3.624,80.6,71.8,4,2022-04-23T13:39:43.000Z
"4/23/2022, 8:44:43 AM",3.623,81.1,71.8,4,2022-04-23T13:44:43.000Z
"4/23/2022, 8:49:43 AM",3.624,81.1,71.8,4,2022-04-23T13:49:43.000Z
"4/23/2022, 8:54:43 AM",3.624,81.3,71.8,4,2022-04-23T13:54:43.000Z
"4/23/2022, 8:59:43 AM",3.624,81.3,71.8,4,2022-04-23T13:59:43.000Z
"4/23/2022, 9:04:43 AM",3.624,81.5,71.8,4,2022-04-23T14:04:43.000Z
"4/23/2022, 9:09:43 AM",3.624,81.5,71.8,4,2022-04-23T14:09:43.000Z
"4/23/2022, 9:14:43 AM",3.624,81.9,71.9,4,2022-04-23T14:14:43.000Z
"4/23/2022, 9:19:43 AM",3.624,82,71.9,4,2022-04-23T14:19:43.000Z
"4/23/2022, 9:24:43 AM",3.624,82.2,72,4,2022-04-23T14:24:43.000Z
"4/23/2022, 9:29:43 AM",3.624,82.4,72,3,2022-04-23T14:29:43.000Z
"4/23/2022, 9:34:43 AM",3.624,82.4,72,3,2022-04-23T14:34:43.000Z
"4/23/2022, 9:39:43 AM",3.624,82.6,72.1,3,2022-04-23T14:39:43.000Z
"4/23/2022, 9:44:43 AM",3.624,82.8,72.1,3,2022-04-23T14:44:43.000Z
"4/23/2022, 9:49:43 AM",3.624,82.9,72.2,3,2022-04-23T14:49:43.000Z
"4/23/2022, 9:54:43 AM",3.624,83.3,72.2,4,2022-04-23T14:54:43.000Z
"4/23/2022, 9:59:43 AM",3.623,83.5,72.3,3,2022-04-23T14:59:43.000Z
"4/23/2022, 10:04:43 AM",3.624,83.8,72.3,3,2022-04-23T15:04:43.000Z
"4/23/2022, 10:09:43 AM",3.624,84,72.3,3,2022-04-23T15:09:43.000Z
"4/23/2022, 10:14:43 AM",3.624,84.2,72.3,3,2022-04-23T15:14:43.000Z
"4/23/2022, 10:19:43 AM",3.624,84.4,72.4,2,2022-04-23T15:19:43.000Z
"4/23/2022, 10:24:43 AM",3.624,84.6,72.4,2,2022-04-23T15:24:43.000Z
"4/23/2022, 10:29:43 AM",3.624,84.7,72.4,2,2022-04-23T15:29:43.000Z
"4/23/2022, 10:34:43 AM",3.624,85.1,72.4,2,2022-04-23T15:34:43.000Z
"4/23/2022, 10:39:43 AM",3.624,85.5,72.4,2,2022-04-23T15:39:43.000Z
"4/23/2022, 10:44:43 AM",3.624,85.6,72.4,1,2022-04-23T15:44:43.000Z
"4/23/2022, 10:49:43 AM",3.624,85.8,72.4,1,2022-04-23T15:49:43.000Z
"4/23/2022, 10:54:43 AM",3.624,86,72.4,1,2022-04-23T15:54:43.000Z
"4/23/2022, 10:59:43 AM",3.624,86.2,72.5,1,2022-04-23T15:59:43.000Z
"4/23/2022, 11:04:43 AM",3.625,86.7,72.5,1,2022-04-23T16:04:43.000Z
"4/23/2022, 11:09:43 AM",3.624,87.1,72.4,1,2022-04-23T16:09:43.000Z
"4/23/2022, 11:14:43 AM",3.625,87.4,72.4,2,2022-04-23T16:14:43.000Z
"4/23/2022, 11:19:43 AM",3.624,88,72.4,3,2022-04-23T16:19:43.000Z
"4/23/2022, 11:24:43 AM",3.624,88.3,72.4,2,2022-04-23T16:24:43.000Z
"4/23/2022, 11:29:43 AM",3.624,88.5,72.4,1,2022-04-23T16:29:43.000Z
"4/23/2022, 11:34:43 AM",3.624,88.9,72.4,2,2022-04-23T16:34:43.000Z
"4/23/2022, 11:39:43 AM",3.624,89.2,72.4,1,2022-04-23T16:39:43.000Z
"4/23/2022, 11:44:43 AM",3.624,89.4,72.4,1,2022-04-23T16:44:43.000Z
"4/23/2022, 11:49:43 AM",3.624,89.4,72.4,2,2022-04-23T16:49:43.000Z
"4/23/2022, 11:54:43 AM",3.624,89.6,72.3,1,2022-04-23T16:54:43.000Z
